,text,likes,retweets,city,sentiment_analysis,url
60,"@evrosimoski God forbid, is there any tree left in Tetovo for cutting ...",0,0,Former Yugoslav Republic of Macedonia,-0.1779,
61,@ 2eyeshadow @eftelijanamajka Sorry I'm a gentleman 🙄,4,0,Former Yugoslav Republic of Macedonia,-0.0772,
62,"@evulmatzee Me too.
I love them very much in the neighborhood streets and I regret when they cut them.",2,0,Former Yugoslav Republic of Macedonia,0.0772,
63,@dashabeyyy I think you should try different location when u go for the drop that worked for me on every SR i got,0,0,Former Yugoslav Republic of Macedonia,-0.2732,
64,@2eyeshadow @eftelijanamajka https://t.co/s5qRRhlniK,4,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/s5qRRhlniK
65,https://t.co/6U48zUnijS,0,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/6U48zUnijS
66,@ mara00914095 Macedonia has only one obstacle (SDS) ... and we will overcome it quickly.,3,0,Former Yugoslav Republic of Macedonia,-0.3612,
67,Ahahahahahahahaha 🤣🤣🤣🤣 https://t.co/oEgoDKS53q,1,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/oEgoDKS53q
68,@hamzanuhiu I'm crazy about her blonde hair……,0,0,Former Yugoslav Republic of Macedonia,-0.34,
69,"I can't believe there are fruits in the city greenery :)
️🍑🍊🥭 ️🍑🍊🥭 https://t.co/Nr41l0CwGm",11,0,Former Yugoslav Republic of Macedonia,0.4588,https://t.co/Nr41l0CwGm
70,"@ Lilith_122 If he comes, he will surely leave",0,0,Former Yugoslav Republic of Macedonia,0.4019,
71,@marceloalveshi2 At 16 (14 years ago)😀 and I’m proud of it!!!🤘,10,0,Former Yugoslav Republic of Macedonia,0.6093,
72,@radovan_sm He will sign a new contract now,0,0,Former Yugoslav Republic of Macedonia,0.0,
73,"@jepirovski @posleDIKnaPIK Hicks bato, hicks 😘",2,0,Former Yugoslav Republic of Macedonia,0.0,
74,@Luis86404797 I love all of their albums😀🤘,0,0,Former Yugoslav Republic of Macedonia,0.6369,
75,@Erblat You’re welcome☺️🖤,1,0,Former Yugoslav Republic of Macedonia,0.0,
76,@MKDProLet @BokiAlterEgo On the block.,0,0,Former Yugoslav Republic of Macedonia,-0.4404,
77,@ilijadimovski To burn Zajce every day for everyone's health.,1,0,Former Yugoslav Republic of Macedonia,0.0,
78,"@ Karpa_1904 @ TheRedHair4 Ugh what a movie, I almost watched it.",1,0,Former Yugoslav Republic of Macedonia,-0.4215,
79,@dzaFish And what could not,1,0,Former Yugoslav Republic of Macedonia,0.0,
80,@posleDIKnaPIK @jepirovski And this is a diagnosis 🤔,2,0,Former Yugoslav Republic of Macedonia,0.0,
81,"@_______vertigo @SerPodjebavac What are your balls for, buddy? 😂",1,0,Former Yugoslav Republic of Macedonia,0.0,
82,"This is next level. We are not talking about riches here anymore, this is a special class. https://t.co/McCHk4CmcD",1,0,Former Yugoslav Republic of Macedonia,-0.0196,https://t.co/McCHk4CmcD
83,@6042e51ce671487 I can’t stop listening to them!!!🔥🖤🤘,0,0,Former Yugoslav Republic of Macedonia,-0.4724,
84,@Erblat They’re amazing!!!!,1,0,Former Yugoslav Republic of Macedonia,0.0,
85,Well said brother 😂 https://t.co/7Z4NG6aY2v,1,0,Former Yugoslav Republic of Macedonia,0.2732,https://t.co/7Z4NG6aY2v
86,Jas 🥶🥶🥶 https://t.co/XUN65oxd6g,3,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/XUN65oxd6g
87,@Conductor___ @NBisenic @ duteodor1 Toooo care! The mirror in the Balkans simply does not exist!,0,0,Former Yugoslav Republic of Macedonia,0.5837,
88,"Goddammit
https://t.co/HWEeBhtbWh",1,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/HWEeBhtbWh
89,"@ beba19581 There is no ATM commission from your bank with a debit card. The machine does not charge, only the counter worker who has logic. Accounts directly with online service providers, 0 commission.",2,0,Former Yugoslav Republic of Macedonia,-0.296,
90,"America, the EU I see falling.
Where will you collect them after the ballistics?
I am asking about an Albanian friend.",2,1,Former Yugoslav Republic of Macedonia,0.3818,
91,@ profiler37 Shameful! The bottom.,1,0,Former Yugoslav Republic of Macedonia,-0.5411,
92,@ minjica80 But now you are a lot ...... judging by the picture.Bravo.😉,0,0,Former Yugoslav Republic of Macedonia,0.0,
93,"@_popovska_ Why would I get lost there, I will not know in which building I live. https://t.co/Co8xy7ndaH",2,0,Former Yugoslav Republic of Macedonia,-0.3182,https://t.co/Co8xy7ndaH
94,@Schiffer_PG14 ❄️❄️,1,0,Former Yugoslav Republic of Macedonia,0.0,
95,@kezhmanprvi @SDSMakedonija Nefi .. https://t.co/z4qIYhzsMQ,0,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/z4qIYhzsMQ
96,"I will come in an hour.
- At 19:30, not at 20:30!",1,0,Former Yugoslav Republic of Macedonia,0.0,
97,"@ profiler37 Instead of giving the opportunity to more companies to work, just like with Kicevo Ohrid, a monopoly and here 10g is done once",1,0,Former Yugoslav Republic of Macedonia,0.7717,
98,"SDSM, here I am to help you three times ..
Number 3 IMMEDIATELY !!! https://t.co/jhwXHpmB2C",1,0,Former Yugoslav Republic of Macedonia,0.5962,https://t.co/jhwXHpmB2C
99,@FallUsHype Jbg everyone with the tastes. 😁😂,1,0,Former Yugoslav Republic of Macedonia,0.0,
100,"@ profiler37 sorry, that's right",1,0,Former Yugoslav Republic of Macedonia,-0.0772,
101,@ingeingedani Late go and you,1,0,Former Yugoslav Republic of Macedonia,0.0,
102,"@IwasStrange_ @ DimeS10cent There's nothing you can do about it
Where are you dragging where are you pulling plus trosoci ...",0,0,Former Yugoslav Republic of Macedonia,0.0,
103,"@EdnaNenormalna Buildings, buildings, buildings. All the same. In Karposh, for example, there are many, but in Karposh, at least, the energy is more pleasant. I do not know why you rub so much, I just expressed my opinion.",0,0,Former Yugoslav Republic of Macedonia,0.8196,
104,"@BrendenCole17 Ohh well we are in bear market i call these smart alternative investment 
Ull be in profit for sure",1,0,Former Yugoslav Republic of Macedonia,0.8402,
105,Hahahaahah https://t.co/Oqn88ZpFr0,1,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/Oqn88ZpFr0
106,@FallUsHype Karposh forgot. Karposh is handsome.,1,0,Former Yugoslav Republic of Macedonia,0.4939,
107,@ bejbiboy2 @shopkarishte @ElcheZelche Auu low blows,2,0,Former Yugoslav Republic of Macedonia,-0.2732,
108,@ Bouqet100 Not bad .. but the actor has better movies,2,0,Former Yugoslav Republic of Macedonia,0.698,
109,@BrendenCole17 Wow nice 👏👏 congrats bro,2,0,Former Yugoslav Republic of Macedonia,0.875,
110,@_xlotuszx_xx I’m in love😀 He’s the cutest dog I’ve ever seen🖤,3,0,Former Yugoslav Republic of Macedonia,0.5859,
111,@twitybib Gjorce is not compared to Madzari.,2,0,Former Yugoslav Republic of Macedonia,0.0,
112,@EdnaNenormalna They could have been better in the past. They are too crowded for me. I need space.,0,0,Former Yugoslav Republic of Macedonia,0.4404,
113,"Kalmah, my second best melodic death metal/power metal band after Children of Bodom…
I adore these guys!!🖤🤘 https://t.co/0Lxhf7UV9h",23,6,Former Yugoslav Republic of Macedonia,0.6688,https://t.co/0Lxhf7UV9h
114,@Schiffer_PG14 https://t.co/ygEEE9yGQF,1,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/ygEEE9yGQF
115,"@Shisharka_ Skopje made it ugly, until the age of 30 it was a top",1,0,Former Yugoslav Republic of Macedonia,-0.3612,
116,@nesosk Bogami da 😁,1,0,Former Yugoslav Republic of Macedonia,0.0,
117,@surferot @Shpendi_kasapot Pre ja ko 🤣,1,0,Former Yugoslav Republic of Macedonia,0.0,
118,"Give me an empty cup of coffee.
You did not understand this man, bilingualism brings that. From what he wanted coffee, we would make World War III. https://t.co/GTrmgTX81Z",0,0,Former Yugoslav Republic of Macedonia,-0.6908,https://t.co/GTrmgTX81Z
119,"A session was convened to start the activities around Corridors 8 and 10.

In the meantime, let us remember last year what was written 👇 and hope we will not have Kicevo-Ohrid 2 part.

https://t.co/3CdgCkPNga",3,0,Former Yugoslav Republic of Macedonia,0.4404,https://t.co/3CdgCkPNga
120,@zoranveli Машала,1,0,Former Yugoslav Republic of Macedonia,0.0,
121,@BrlaBrla What I love,0,0,Former Yugoslav Republic of Macedonia,0.6369,
122,@percalus Tell @andon_ru that it wasn't all in vain,3,0,Former Yugoslav Republic of Macedonia,0.3252,
123,@BrendenCole17 No 💎 gems skipped it today 🫤,1,0,Former Yugoslav Republic of Macedonia,-0.296,
124,"The beauty of mobile banking is that while you agree with your daughter where to wait for you, you even stand at a traffic light, you can transfer money to her to pay for your dentist. All this takes less than a minute.",5,0,Former Yugoslav Republic of Macedonia,0.7096,
125,@ enes_aliu01 🤝,1,0,Former Yugoslav Republic of Macedonia,0.0,
126,#Matka❤️ #Canyon https://t.co/4oQkCaWAmG,4,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/4oQkCaWAmG
127,"@BrlaBrla Toa is ""putT"" and they smell the same after showering. (usually indie and ace .. but also Balkans with Neanderthal genes - like me)",2,0,Former Yugoslav Republic of Macedonia,0.5023,
128,@ Biktop16 And external testing abolished🤡,4,0,Former Yugoslav Republic of Macedonia,0.0,
129,@ sBLb7vOXUJGaLOd https://t.co/cQqkzRCwme,0,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/cQqkzRCwme
130,@ Skitnikot7 And solved according to European norms. Please.,0,0,Former Yugoslav Republic of Macedonia,0.5267,
131,Russophiles - Putinists give a billboard with a donation from Russia https://t.co/h4MdRvWpk0,1,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/h4MdRvWpk0
132,@Rianru https: // t. This / vbFD04SDy4,1,0,Former Yugoslav Republic of Macedonia,0.0,
133,@Rianru https: // t. This / vbFD04SDy4,0,0,Former Yugoslav Republic of Macedonia,0.0,
134,@ magn3to0 Maybe ☺️,1,0,Former Yugoslav Republic of Macedonia,0.0,
135,@KlementinaSpas2 Hahah or toa 😅,1,0,Former Yugoslav Republic of Macedonia,0.0,
136,"Yigit lived, Yigit died. May you rest in heaven, brother Murat. https://t.co/AJsBCnE9br",1,0,Former Yugoslav Republic of Macedonia,-0.0772,https://t.co/AJsBCnE9br
137,"@ KlementinaSpas2 You will spend money, they say :))",1,0,Former Yugoslav Republic of Macedonia,0.0,
138,"@UnitedStandMUFC @DiscoMirror @MullockSMirror @ EricTheKingdom7, @SuisajdMesija, @ Lazovski11
I told you about this yesterday.
Here is how we will quickly form a team, and for real money 💪🤘🔥",2,0,Former Yugoslav Republic of Macedonia,0.0,
139,Cold cola bubbles in a glass are all for this hellish time.,9,0,Former Yugoslav Republic of Macedonia,-0.7184,
140,https://t.co/nvo5EhA7r0,2,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/nvo5EhA7r0
141,😅 https://t.co/lwJnmdXk44,5,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/lwJnmdXk44
142,@ KaliGoddess0707 And what is the difference when the two are extreme? 🤔,2,0,Former Yugoslav Republic of Macedonia,0.0,
143,@galevski Yes ☺️,1,1,Former Yugoslav Republic of Macedonia,0.4019,
144,Phone for 24h support min. for transport is excluded. Vukojebina,0,0,Former Yugoslav Republic of Macedonia,0.0772,
145,"@galevski Gale, let's play chess on the bench sometime. And I'm seven like that, raat ☺️",1,0,Former Yugoslav Republic of Macedonia,0.5994,
146,@Dzundzul Seir,1,0,Former Yugoslav Republic of Macedonia,0.0,
147,@posleDIKnaPIK See today is bothering,1,0,Former Yugoslav Republic of Macedonia,-0.3818,
148,"I, in short. https://t.co/8NJU4DxBlg",2,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/8NJU4DxBlg
149,"Constructive opposition will one day come to power,
one way or another,
but the humiliation of the government and the disappointment of the people, during that period, should be ready to accept it, and finally there is an answer to the question: Was it worth it?",7,0,Former Yugoslav Republic of Macedonia,-0.3612,
150,@ Marija206323 You did well. Roosevelt is very beautiful to me. 💖,1,0,Former Yugoslav Republic of Macedonia,0.7425,
151,"I was very upset. Ulu Çınardı. We assimilated Turkism according to its films. Rest in peace, the most handsome of Yeşilçam. https://t.co/oz7DiJot87",0,0,Former Yugoslav Republic of Macedonia,0.6249,https://t.co/oz7DiJot87
152,@hamzanuhiu,0,0,Former Yugoslav Republic of Macedonia,0.0,
153,#YeniYayin https://t.co/HGQdkVOVjO,0,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/HGQdkVOVjO
154,I want to say something about the red line. https://t.co/R9paEqd9jw,0,0,Former Yugoslav Republic of Macedonia,0.0772,https://t.co/R9paEqd9jw
155,"Daft Punk - Revolution 909  (Roger & Junior Sanchez remix) 

https://t.co/1nUPO4bhPJ",3,1,Former Yugoslav Republic of Macedonia,0.0,https://t.co/1nUPO4bhPJ
156,@ Kanunis_1 Tenkjuuu ❤️,2,0,Former Yugoslav Republic of Macedonia,0.0,
157,@_kontroverzna_ 😈,1,0,Former Yugoslav Republic of Macedonia,0.0,
158,@ Kanunis_1 Cheers ☺️,1,0,Former Yugoslav Republic of Macedonia,0.4767,
159,"@rmcfmk Come on, we should have gone to Dojran too, he forgot about me ccc",1,0,Former Yugoslav Republic of Macedonia,0.0,
160,"@_kontroverzna_ Mi i on, aii 🥰",1,0,Former Yugoslav Republic of Macedonia,0.0,
161,"@_kontroverzna_ And to me, realistically 😅",1,0,Former Yugoslav Republic of Macedonia,0.0,
162,"@rmcfmk I'm breaking it too, it's useless for me and when and everything 🥲",0,0,Former Yugoslav Republic of Macedonia,-0.4215,
163,"@_kontroverzna_ Well, that's more of a story, everything changes here 🤤",1,0,Former Yugoslav Republic of Macedonia,0.2732,
164,denOF https://t.co/5Dx5f5dgtl,12,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/5Dx5f5dgtl
165,@ dodo__81 I will visit what to do,1,0,Former Yugoslav Republic of Macedonia,0.0,
166,"I don't need a psychologist, I have Twitter.",32,3,Former Yugoslav Republic of Macedonia,0.0,
167,@rmcfmk When not valid 😅,0,0,Former Yugoslav Republic of Macedonia,0.0,
168,"@ Kanunis_1 Literally me, I was just at the store, I bought pepper and eggplant and mixed cheese and here it is. I can't wait to eat 🤤",2,0,Former Yugoslav Republic of Macedonia,0.0,
169,The summer owl is the queen of summer time.,13,0,Former Yugoslav Republic of Macedonia,0.0,
170,"""If a woman prays five times a day, fasts the month of Ramadan and is obedient to her husband, she is told to enter Paradise through which door you wish.""",0,0,Former Yugoslav Republic of Macedonia,0.765,
171,"@rmcfmk No, let it be 40, but let me be by the water ☺️",2,0,Former Yugoslav Republic of Macedonia,-0.1531,
172,my adjective when i get hot https://t.co/em8s18lptI,0,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/em8s18lptI
173,@posleDIKnaPIK You will see that there will be no final,1,0,Former Yugoslav Republic of Macedonia,-0.296,
174,Fuck all of you who throw chewing gum on the sidewalk,14,0,Former Yugoslav Republic of Macedonia,-0.5423,
175,Tibam players that I should look for on YouTube https://t.co/GOHOkf7xQD,5,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/GOHOkf7xQD
176,You have not seen this because you are all attacking it. https://t.co/g4PIDtSufw,1,0,Former Yugoslav Republic of Macedonia,-0.4588,https://t.co/g4PIDtSufw
177,@posleDIKnaPIK Who is Tsitsipas going to?,1,0,Former Yugoslav Republic of Macedonia,0.0,
178,"@posleDIKnaPIK There is no chance on the grass, there will be no final",1,0,Former Yugoslav Republic of Macedonia,-0.34,
179,@ BoKan1429 @ilijadimovski I think he often shares such videos from Thessaloniki,3,0,Former Yugoslav Republic of Macedonia,0.296,
180,"@posleDIKnaPIK Do not cry, there is no chance of course Nadal",1,0,Former Yugoslav Republic of Macedonia,0.33,
181,"how beautiful is the summer, you walk with a backpack on your back, living water under it, plus drops of sweat run down your neck 🌞🌞🌞",1,0,Former Yugoslav Republic of Macedonia,0.5994,
182,Hot Today☀️🌡️ https://t.co/tWnNIIgh2Z,2,1,Former Yugoslav Republic of Macedonia,0.0,https://t.co/tWnNIIgh2Z
183,"@Freddy_AFC This and Furkan blocked me, we should share the pain 🙄",0,0,Former Yugoslav Republic of Macedonia,-0.4939,
184,@MilaShila9 https://t.so/80eNBUgF,1,1,Former Yugoslav Republic of Macedonia,0.0,https://t.so/80eNBUgF
185,@Caleb_Mufc Fred and Frenkie,2,0,Former Yugoslav Republic of Macedonia,0.0,
186,"@ BoKan1429 @ilijadimovski No, such gatherings have always been there from ours",9,0,Former Yugoslav Republic of Macedonia,-0.296,
187,"@IvanLazarevski @ chesas4 Boy, don't interfere 🙃",2,0,Former Yugoslav Republic of Macedonia,0.0,
188,@GoranPavlovski2 https://t.co/0u36igfbYn,0,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/0u36igfbYn
189,@Jovanowsky @bobstar_m Your,1,0,Former Yugoslav Republic of Macedonia,0.0,
190,"Nefi Useini was cursing on Telma TV, to be surprised 🤡",2,0,Former Yugoslav Republic of Macedonia,0.2263,
191,@marceloalveshi2 Everyone does…💔,1,0,Former Yugoslav Republic of Macedonia,0.0,
192,@ Ovets5 And they are more expensive. 😁,2,0,Former Yugoslav Republic of Macedonia,0.0,
193,😉😉 https://t.co/ECOfWYRg7K,4,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/ECOfWYRg7K
194,"@bobstar_m @Jovanowsky I am 1/5 of the world population, I am today 5th or 6th largest economy in the world, I am [at the beginning] of history snd civilization, everybody knows that, I think I am entitled to have my own side. Indian minister of foreign affairs.
Фер",3,1,Former Yugoslav Republic of Macedonia,0.2732,
195,@ di6idlab0k0 @SerPodjebavac I would not know that 🤣,1,0,Former Yugoslav Republic of Macedonia,0.0,
196,@ di6idlab0k0 @SerPodjebavac Isn't that under 2? 😬,2,0,Former Yugoslav Republic of Macedonia,0.0,
197,@Mkdlionsmkd For this and kebabs need,0,0,Former Yugoslav Republic of Macedonia,0.0,
198,"@nesosk Do not hate the people of Kumanovo, praise them for the yogurt :))",1,0,Former Yugoslav Republic of Macedonia,0.7648,
199,"@SerPodjebavac @ di6idlab0k0 Me?
Never ... 😂",2,0,Former Yugoslav Republic of Macedonia,0.0,
200,"In this country, only @GjorgjieskiOrce seems to be working, the government is busy, fighting with MPs.

Every day a new capital project!
Congratulations faith man! 💪 https://t.co/9cCA834FJ1",33,10,Former Yugoslav Republic of Macedonia,0.6988,https://t.co/9cCA834FJ1
201,"@bobstar_m @Jovanowsky It's not very surprising…

https://t.co/QjANCu07g0",3,0,Former Yugoslav Republic of Macedonia,0.0,https://t.co/QjANCu07g0
202,@BatmanSaysT You were not a legend. Give me Pasko and me like that. Or you will go barefoot anyway. I will take yours 😂😂😂,0,0,Former Yugoslav Republic of Macedonia,0.3612,
203,"@Mkdlionsmkd Bogami needs, and even beer",0,0,Former Yugoslav Republic of Macedonia,0.0,
204,@alxsaa42 😘,0,0,Former Yugoslav Republic of Macedonia,0.0,
