,text,likes,retweets,city,sentiment_analysis,url
35,@GWijnaldum 😀😘,0,0,Somalia,0.0,
36,"@Wadani_Huabled @MQeees @AbdiSamawad @EngNaaji What evidence do you have that the land dispute is up to the school ....
Because landowners who have returned to the country are arguing over land laws and documents ...
EYE CADEYS IS OVER",0,0,Somalia,-0.6908,
37,"Mursal is a Member of Parliament from #GadoCeelwaq Region.
Two months later, several #Jubbaland MPs returned to the area and vacated the #GaroonDair ...
#MOGADISHU to #CEELWAAQ
@EngNaaji @ Abdiraxman65 @AbdiSamawad @MQeees @ RidwanM06525709 https://t.co/1VDFPbo51Y",1,0,Somalia,0.0,https://t.co/1VDFPbo51Y
38,@Wadani_Huabled @MQeees @AbdiSamawad @EngNaaji Ader The land on the list is not school land ... it is land owned by civilians and the owners have sued and been convicted.,0,0,Somalia,0.0,
39,@MohamedHRoble May God reward you https://t.co/sZuW5LP3TU,1,0,Somalia,0.7003,https://t.co/sZuW5LP3TU
40,#Somaliland @Dhaweeye2 taxi is in operation. Why not Djibouti? @Ilyasdawaleh https://t.co/HpHCU83C6,0,0,Somalia,0.0,https://t.co/HpHCU83C6
41,@TareqTamimi14 I worked hard and made mistakes and normal but he has acceptance and he doesn't hate anyone.....,0,0,Somalia,0.7933,
42,"Yes, you can avoid lying!",1,0,Somalia,-0.4926,
43,"#VALUAL #REDUCTION #PRECENT #AH

International Ticket Discount At Starlink Travel & Generral Service.
Mogadishu ✈✈✈ Jubba-South Sudan $ 380. Please Contact Us:
What’sapp No: 0610782220, 0610782221
Email: starlink114@gmail.com
Address: Maka Al-Mukarama Mogadishu - Som https://t.co/GO24NHLOWJ",1,1,Somalia,0.0258,https://t.co/GO24NHLOWJ
44,@s_saynis Congratulations 🎊,1,0,Somalia,0.5994,
45,https://t.co/VdXATY5oVb,0,0,Somalia,0.0,https://t.co/VdXATY5oVb
46,Its Good time for #BTT Buy Deep Now 🤑🚀🤑 https://t.co/gNIvtszttn,1,0,Somalia,0.4404,https://t.co/gNIvtszttn
47,"The road connecting # Bossaso and the city is nearing completion.

Photo credit @tvpuntland. https://t.co/OwmDl6AeQ6",3,2,Somalia,0.3818,https://t.co/OwmDl6AeQ6
48,"@ prowolf12345 This question is for people who are not confident in themselves.
You are always what you believe in yourself and you are not and you will not be what other people believe as brothers and sisters.",1,0,Somalia,-0.3875,
49,My first picture in Twitter https://t.co/5EpMw9WPzt,1,0,Al Nur Göz Hastanesi - Yeryüzü Doktorları,0.0,https://t.co/5EpMw9WPzt
50,"Congratulations to Dr. Mohammed Sharif
Congratulations warm and gentle snacks Dr. Mohamed Sharifi

many years later you have achieved your goal.

With the knowledge you have learned, I hope you will reap the benefits of it.
Congratulations https://t.co/oEq9mH5jmy",3,0,Somalia,0.9682,https://t.co/oEq9mH5jmy
51,"If life goes awry, she will wake up with the blessings of the Lord https://t.co/WH0NpEWeDX",0,0,Somalia,0.5423,https://t.co/WH0NpEWeDX
52,@AyeshaSinghFC Congrats,1,0,Somalia,0.5267,
53,@auntie_illy Jada,0,0,Somalia,0.0,
54,Professor Ahmed I. Samatar & Mr. Abdirisak Ataash @attaash_ibrahim of Hillaac and Waaberi political organizations respectively are ready to challenge the three existing & rusted #Somaliland political parties of @XISBIGAKULMIYE @WaddaniP & @XbigaU. Its a great welcome. 👏 https://t.co/8tGDQxM0yu,3,0,Somalia,0.9325,https://t.co/8tGDQxM0yu
55,"Prime Minister @HamzeAbdiBare and outgoing Prime Minister @MohamedHRoble inspect the new government headquarters.
EVERY COUNTRY BUILDS ITS PEOPLE ...
@MQeees @EngNaaji @AbdiSamawad @ RidwanM06525709 @ Abdiraxman65 https://t.co/OciOb5sanQ",4,1,Somalia,0.296,https://t.co/OciOb5sanQ
56,Al-Caasimah https://t.co/2EWZHfJ8H1,1,0,Somalia,0.0,https://t.co/2EWZHfJ8H1
57,"A Saudi girl (Rim al-Cuneysa) posted a picture on social media of her astronaut wearing clothes and said I went to the moon.
but she forgot that the moon appeared on it😁😄 https://t.co/mwyEkFulJB",9,6,Somalia,0.0,https://t.co/mwyEkFulJB
58,"Class 3 got fixed... still in progress.
https://t.co/DFty9EzpIB
https://t.co/0cxVZnscyq
#drmohamadalfarrah
#braces #dentalbraces #orthodontics
#orthodontictreatment #oralhealth
#Mogadishu #Somalia #AddisAbaba #Ethiopia
#Nairobi #Kenya #Hargeisa #Somaliland
#nigeria #Rwanda https://t.co/hI89CRyUG7",0,0,Mogadishu University,0.4215,https://t.co/DFty9EzpIB
59,@ ShaaficiAbdiwa2 Thanks for your idea,0,0,Somalia,0.4404,
60,#NewProfilePic https://t.co/HWD09hE8Bz,1,0,Somalia,0.0,https://t.co/HWD09hE8Bz
61,"Abiy Ahmed is responsible for the killing of hundreds of thousands of innocent troublemakers, illegal imprisonment and the mental and physical torture of political prisoners. Abiy must go! @StateDept @SFRCdems @Reuters @AFP @WFP @UNHumanRights #OromoVoice #WeSupportOLA",5,3,Somalia,-0.9432,
62,"Oromo are massacred from house to house in the Gambella region by Abiy's fascist forces. US, UK, EU, UN and international authorities. must put pressure on Abiy to stop the massacre of Oromos. @StateDept @SFRCdems @Reuters @AFP @UNHumanRights #WeSupportOLA",4,3,Somalia,-0.7906,
63,OLA is the liberation army of the Oromo people who follow the rules of war and treat prisoners of war with respect and dignity. OLA provides care and choices whether they want to join voluntarily or return to their families. @StateDept @SFRCdems @Reuters @AFP @WFP @UNHumanRights #WeSupportOLA,4,3,Somalia,0.2732,
64,The Oromo Liberation Army exists because of the support and embrace of the people. Today's #WeSupportOLA campaign is an indication of that. @StateDept @SFRCdems @Reuters @AFP @WFP @UNHumanRights #OromoVoice #WeSupportOLA,3,3,Somalia,0.6124,
65,"The international community must pressure the Abiy regime to lift the blockade, which is intended to cover up its crimes, so that an independent investigation of all massacres can be carried out by a third party. @npr @Reuters @AP @nytimes #OromoVoice #WeSupportOLA",3,3,Somalia,0.128,
66,#Reuters and #NPR should not let Abiy's paid agents and Amhara elites spread false accusations against 50+ million Oromo people and OLA. @npr @Reuters @AP @nytimes #OromoVoice #WeSupportOLA,3,4,Somalia,-0.3182,
67,Amhara Media is committed to defaming the Oromo people and the OLA by deliberately misleading #reuters and other media. Abiy's militia and local militia are the perpetrators of the killings in Western Oromia @npr @Reuters @AP @nytimes #OromoVoice #WeSupportOLA,4,4,Somalia,-0.7964,
68,Samson Tadesse and Bezawet Mesfin led Operation 'Zemecha Menelik' which transported a truck full of young Oromo civilians and executed them on the roadsides. https://t.co/GJ0JU7dRkm @StateDept @SFRCdems @Reuters @AFP @WFP @UNHumanRights #OromoVoice #WeSupportOLA,2,2,Somalia,0.0,https://t.co/GJ0JU7dRkm
69,"Why is #Reuters silent on the Gambella massacre and the horrific video showing the mass killing of Oromo civilians in Hartum, Amhara province. https://t.co/O9hIcRHoMB @npr @Reuters @AP @nytimes @CNN @HRW @UNHCR @Aljazeera #OromoVoice #WeSupportOLA",2,2,Somalia,-0.8689,https://t.co/O9hIcRHoMB
70,#Reuters and #NPR should correct their falsity and not allow Abiy's agents and the Amhara elite to spread false accusations against more than 50 million Oromos and OLAs. @npr @Reuters @AP @nytimes #OromoVoice #WeSupportOLA,4,4,Somalia,-0.4526,
71,@alihwarsame We have no plans for the annual drought which is neither natural nor governmental!,0,0,Somalia,-0.5577,
72,People least responsible for the #ClimateCrisis are suffering impacts well beyond what can be adapted to. The world must stand with these communities & help them recover with #LossAndDamage finance now. I’ve signed Elizabeth’s letter. Will you? https://t.co/86vx2yLh4H,0,0,Somalia,-0.0675,https://t.co/86vx2yLh4H
73,@ DALMAR5551 @ Luul081 Responsible for this answer is full of financial and emotional losses and can cause me to trust another girl who is getting married and it is another loss.,0,0,Somalia,0.296,
74,@MDhagacade Wanaagsan oo wacan chief. Loooks like you are working from cafeteria 😀,0,0,Somalia,0.3612,
75,"Ethiopia has been a source of misery, injustice & a death trap to the Oromo people since its creation. The OLA is fighting to break this cycle of state sponsored terrorism against the Oromo nation. @StateDept @SFRCdems @Reuters @AFP @WFP @UNHumanRights #WeSupportOLA",2,2,Somalia,-0.9618,
76,This is one of the unarmed Oromo civilian victims killed by the ETH gov't forces in Gambella for being an Oromo. https://t.co/o80tVZ5vP9 @StateDept @SFRCdems @Reuters @AFP @WFP @UNHumanRights,2,2,Somalia,-0.7783,https://t.co/o80tVZ5vP9
77,Justice for the innocent and unarmed Oromo civilians of house-to-house massacres in Gambella by government forces & Gambella regional militia. https://t.co/DxSTg8dOOX @StateDept @SFRCdems @Reuters @AFP @WFP @UNHumanRights,4,8,Somalia,0.7003,https://t.co/DxSTg8dOOX
78,Samson Tadesse & Bezawit Mesfin lead the “Zemecha Menelik Operation” that transported a truck full of young Oromo civilians & summarily executed them on the roadside. @StateDept @SFRCdems @Reuters @UNHumanRights #WeSupportOLA,2,2,Somalia,0.0,
79,Beautiful atmosphere! https://t.co/rjy51qWo1v,17,6,Somalia,0.636,https://t.co/rjy51qWo1v
80,you expect me to always talk to you first because they are beautiful but i'm sorry huh i'm also beautiful how good i am,1,0,Somalia,0.9042,
81,The Abiy regime and its allies are resorting to defaming OLA as they attempted to defame the TDF during the Tigray war after they were defeated on the battlefield. @npr @Reuters @AP @nytimes @CNN @HRW @UNHCR @Aljazeera #OromoVoice #WeSupportOLA,2,2,Somalia,-0.8625,
82,#Reuters and #NPR should not allow Abiy’s paid agents and Amhara elites to spread false accusations against 50+ million Oromo people and OLA. @npr @Reuters @AP @nytimes #WeSupportOLA,2,2,Somalia,-0.4526,
83,This is a drum beat for another round of genocidal war on the Oromo people. A reminder of the Guliso massacre on Nov. @npr @Reuters @AP @nytimes #OromoVoice #WeSupportOLA,2,2,Somalia,-0.5994,
84,let's get to know each othermog https://t.co/dAx9dz8m8E,0,0,Somalia,0.0,https://t.co/dAx9dz8m8E
85,"Spiritual danger to you
Irritability and irritability
Have enough resources https://t.co/Lq6xbdolWt",1,0,Somalia,-0.802,https://t.co/Lq6xbdolWt
86,"President @HESaidDeni, last night met with the #Puntland Police Command.

The meeting was attended by Minister of Security Abdisamad Gallan, Chief of Police Gen. Mohamed Ali Hashi, Deputy Commanders and various divisions of the Police Force. https://t.co/TmHGdT24wk",4,0,Somalia,0.34,https://t.co/TmHGdT24wk
87,@FahimaBicir Really,0,0,Somalia,0.0,
88,👋🏼 https://t.co/rKcsXeWafL,0,0,Republic Of Somaliland Palace,0.0,https://t.co/rKcsXeWafL
89,"President @HESaidDeni, last night met with the #Puntland Police Command.

The meeting was attended by Minister of Security Abdisamad Gallan, Chief of Police Gen. Mohamed Ali Hashi, Deputy Commanders and various divisions of the Police Force. https://t.co/t5J012WC1t",0,0,Somalia,0.34,https://t.co/t5J012WC1t
90,President @HassanSMohamud is in good health and 100% healthy,1,0,Somalia,0.6808,
91,The game is a 1: 1 😍 https://t.co/YWi1PqnIdT,1,1,Somalia,0.0,https://t.co/YWi1PqnIdT
92,"frankly
No matter how we disagree with the proof
He is a master at lying and deception
and innovation

proof of ability

He was able for the first time in history

Turning a fact into a myth.

Turning a fable into a fairy tale",4,2,Somalia,-0.7269,
93,The word (Wll) has become the only way you can get to the person you love 🤣 https://t.co/qEjKXxdjpd,1,1,Somalia,0.6369,https://t.co/qEjKXxdjpd
94,Be happy 😍,1,1,DP World Berbera,0.5719,
95,Being a Good Listener Makes It Easier to Understand the Subject or the Content 🙋‍♀️🧑‍🏫 https://t.co/XzOUCdXln1,1,1,DP World Berbera,0.6908,https://t.co/XzOUCdXln1
96,The beauty of our country https://t.co/Z2TzI88gQ0,13,3,Somalia,0.5859,https://t.co/Z2TzI88gQ0
97,"In Wajid town since yesterday. So far the confirmed 585 HHs newly arrived the town since yesterday and new IDP site was established to host the influx of the IDPs.
They are in dire need of humanitarian assistance of all sectors for survival.@OCHASom @unicefsomalia @UNDPSomalia https://t.co/UFpbClSZTK",0,0,Somalia,-0.4588,https://t.co/UFpbClSZTK
98,"""A dream does not become reality through magic; it takes sweat, determination, and hard work""
#husseinqalbi #twitter #workhard #Loveyourself https://t.co/gAd01Zl3s0",0,0,Somalia,0.5106,https://t.co/gAd01Zl3s0
99,"Al Mansura, Egypt | June 21: Nayera Ashraf is stabbed several times and killed outside the university by a man she refuses and orders. Amman, Jordan | June 23: Iman Irsheid is shot five times inside her university by a man she also rejects https://t.co/VRlfwBnZSo",0,0,Somalia,-0.891,https://t.co/VRlfwBnZSo
100,"𝐒𝐚𝐟𝐚𝐫𝐤𝐚 𝐒𝐚𝐟𝐚𝐫𝐤𝐚.
𝐒𝐡𝐢𝐫𝐤𝐚𝐝𝐝𝐚 𝐂𝐚𝐲𝐦𝐢𝐬𝐤𝐚 𝐄𝐞 𝐁𝐚𝐫𝐚𝐤𝐚 𝐈𝐧𝐬𝐮𝐫𝐚𝐧𝐜𝐞…
Info@barakatakaful.com
Infosomaliland@barakatakaful.com
Website: https: //t.co/iDOM5xhciW
Facebook / Twitter
@BarakaInsurance
#barakainsurance #Somaliainsurance #insurance https://t.co/5zOtlFeozv",3,2,Somalia,0.0,https://t.co/5zOtlFeozv
101,"Find out the cause of yesterday's incident at the Hamar Boarding School.
@MQeees @AbdiSamawad @Wadani_Huabled @EngNaaji https://t.co/zG2m5QGchl",2,1,Somalia,0.0,https://t.co/zG2m5QGchl
102,"Training day
#daytwo 
#hassteam https://t.co/GSI1NUdw8I",0,0,Somalia,0.0,https://t.co/GSI1NUdw8I
103,"Training Day
#daytwo
#hassteam https://t.co/A0eeBnKQko",1,0,Somalia,0.0,https://t.co/A0eeBnKQko
104,"Training Day 
#daytwo
#hassteam https://t.co/qCbf3sLxgb",2,0,Somalia,0.0,https://t.co/qCbf3sLxgb
105,https://t.co/fpcSEVp8Do,0,0,Somalia,0.0,https://t.co/fpcSEVp8Do
106,learning and striving for truth and common beauty is a place where we are allowed to be children,1,0,Somalia,0.7269,
107,You travel a few countries and currencies become the only souvenirs that are easily portable. https://t.co/RVNlA3MKYB,0,0,Somalia,0.34,https://t.co/RVNlA3MKYB
108,@LamaFarxiyo Xbbi skip good morning not even.,1,0,Somalia,0.4404,
109,@aamina_daahir @ KaaliyeLC50 @updynajiib @ Abdikadirbey10 @ abdisule76 @Mohamed_Shardid @EngmohaRage @ Abdiweli2011 @IlaganD @AbdirahimHaile amaLook,1,0,Somalia,0.0,
110,My cousin is married to German and I’ve beautiful nephews and nieces! https://t.co/7Yak53o9Pk,5,0,Somalia,0.636,https://t.co/7Yak53o9Pk
111,Your mind matters. https://t.co/2bmnEi5iGP,1,0,Somalia,0.0258,https://t.co/2bmnEi5iGP
112,"Janjaweedi
my diet

If you have a good relationship with Abi Ahmed
And huge projects there

Believe me, he will tell the truth.

He says you are dead

But what did the regular Ethiopian army block them?

Ktlhm militias and lip

Because they have no military experience
And they are doing demonstrations
And look at the buildings",6,3,Somalia,-0.4404,
113,"The one who dies trying to kill you??

The one who frees you dies
And you're killing???

If the one you hired dies, then he betrays you.

They are the hands of the unjust.
They are the ones who pull the trigger
to kill us

And they are captured in wars

He did not die in this dear country
From

Keshh
and greatness

West alienation.",1,0,Somalia,-0.9695,
114,Just posted a photo @ SIMAD University https://t.co/dRqHGSjJjb,1,0,Somalia,0.0,https://t.co/dRqHGSjJjb
115,"Life taught me to follow in the footsteps of others is a waste of time because in the end I will not reach further than they have reached, but I must make my own path in this life until I reach a satisfactory end!",0,0,Somalia,0.4007,
116,In one of those mornings. ⬇️☕️ https://t.co/tBvV3EopUN,3,0,Somalia,0.0,https://t.co/tBvV3EopUN
117,https://t.co/Aoit0qeeI9,0,0,Somalia,0.0,https://t.co/Aoit0qeeI9
118,GOOD MORNING💥🤞❤️ https://t.co/q47y6GXOwv,0,0,Somalia,0.5622,https://t.co/q47y6GXOwv
119,@ prowolf12345 A good and capable person,0,0,Somalia,0.6705,
120,Replying to @Team_Twitter Good morning,1,0,Somalia,0.4404,
121,Good morning👋 #Mogadishu is the mirror and the capital of Somalia. https://t.co/1PjlS2Pg3m,2,0,Somalia,0.4404,https://t.co/1PjlS2Pg3m
122,"Life will Knock you Down More than you can Imagine. 
Don't knock Yourself Down, Rise Yourself.
#goodmorning #inspiration #Motivation #uplift #Mogadishu #Somalia",1,0,Somalia,0.0,
123,"@ DALMAR5551 If a bad make-up during courtship costs you as much as you can, then you can't say whether you have suffered a loss or not.",0,0,Somalia,-0.8402,
124,@cabdiqadir_cali Digriyow on the ⛱,0,0,Somalia,0.0,
125,"Congradualation 
BURAO COLLEGE OF HEALTH SCIENCE
BATCH OF NURSING  2021___2022.
We would like to congradulate our stundents and teachers for their success we have so much to celebrate

Hambalyo dhammaan https://t.co/i3Mvxm7ZNr",0,0,Somalia,0.8797,https://t.co/i3Mvxm7ZNr
126,@fght_forurights @DiasporaCorner @AbdikarimMoge All mayors can attend and apply as UNHABITAT facilitates their applications. Its open forum also to others. Those who can't travel can join it online through WUF application. 👇 https://t.co/xBDpJXTbfI,2,0,Somalia,-0.2235,https://t.co/xBDpJXTbfI
127,"Birds from the Arabian desert & the southern coast of Antarctica arrive in Hafun, Bargal, Bareda, Alula, Maydh, and Zeila between 4 and 11 months. Can we now call these areas a bird port?

#BiciidMagazine https://t.co/VAg07jKlIh",2,1,Somalia,0.0,https://t.co/VAg07jKlIh
128,"How can we convince our new generation or young friends that education is the key to success?
Surrounded by hungry scholars and rich thieves.

Politics is the easiest way to get involved PLEASE Focus https://t.co/j1Y0sTqPWq",0,0,Somalia,0.9317,https://t.co/j1Y0sTqPWq
129,"The world is amazed at this open source Tiktoga device.

In a short period of time, 18 million followers have been verified.

It is unknown at this time what he will do after leaving the post. https://t.co/utr5dd5fZS",11,8,Somalia,0.4939,https://t.co/utr5dd5fZS
130,"@Nambooze_B_B Two services in Africa is yet to be properly developed. Banking n insurance. 
They are still largely exploitative n aimed at super normal profits. If you're the sickly one, soon or later, u will not be an insurance client.",0,0,Somalia,0.7783,
131,Well done ✅,1,0,Somalia,0.2732,
132,"a world of goals, a world of women, ✋
A world of goals and four goals of womenLo✋. https://t.co/I6drwdtjYQ",1,0,Gaalkacyo,0.0,https://t.co/I6drwdtjYQ
133,"Thesis defence day 27/06/2022 
Alhamdulillah, finally I have completed my  thesis book of BA  at @New @generation . Appreciate to all those whom have helped me through this journey. Special regards go to my family and lecturers whom have contributed towards my academic progress. https://t.co/GXXlXv5chD",1,0,Somalia,0.8225,https://t.co/GXXlXv5chD
134,"After reaching maturity, I have learnt to trust people whose ""feelings remain the same when time changes""",0,0,Somalia,0.6249,
135,@Osman45185162 Unfortunately uncouth youth of the opposition parties were prepared to boo gov't officials. It has blacked the presentation of this book. According tò the author of the book this was caused by diaspora Landers,2,1,Somalia,0.296,
136,D @Deeqa_lulu @TheVillaSomalia @HassanSMohamud,0,0,Somalia,0.0,
137,"End of the story. Thank you, your honor. CC: @Mursalkhaliif https://t.co/DNeI3yVlR0",3,0,Somalia,0.6908,https://t.co/DNeI3yVlR0
138,@madiha690 Love,2,0,Somalia,0.6369,
139,@LittleDemel @Live Amen,0,0,Somalia,0.0,
140,@Habeeberh_ Asa. How old r u?,0,0,Somalia,0.0,
141,@Habeeberh_ B patient u will get a good muslim husband insha Allah,0,0,Somalia,0.4404,
142,https://t.co/cv3hyRVSyz,0,0,Somalia,0.0,https://t.co/cv3hyRVSyz
143,"Investors still keen on African start-ups despite global headwinds: Africa’s #technology-dominated #startups will continue to attract #investment, even if at a slower pace, following record #venturecapital funding last year.
https://t.co/nNZttnOIxl https://t.co/2NMeeLBABR",2,1,Somalia,0.6124,https://t.co/nNZttnOIxl
144,"@ DALMAR5551 First of all, it's a fact, but for me, she talks about it and I stay with her most of the time.",0,0,Somalia,0.0,
145,Really... https://t.co/e5o1EZ3rP7,0,0,Somalia,0.0,https://t.co/e5o1EZ3rP7
146,"Every dark night
Behind It
A bright day https://t.co/w29QTC72v4",0,0,Somalia,0.4404,https://t.co/w29QTC72v4
147,"It's time to give confidence to our @SNAForce
They are more than capable.
#NoExtensionForATMIS https://t.co/P5azDCiNNv",27,5,Somalia,0.7334,https://t.co/P5azDCiNNv
148,"Money is a necessity.
The richest man in the world 💰
Turning to it, 🏃‍♀️💃
What an empty love❗️😕 https://t.co/SuqC4GzxVP",2,1,Somalia,0.3818,https://t.co/SuqC4GzxVP
149,https://t.co/mf2EEs7RpT,0,0,Somalia,0.0,https://t.co/mf2EEs7RpT
150,"Great initiative , Well done @AliAFareh And @EcohubSomalia team ! https://t.co/VTJrTX3T8G",6,2,Somalia,0.7574,https://t.co/VTJrTX3T8G
151,"""This is one of the blessings that God has bestowed on us"" https://t.co/B0RSKn73t5",1,0,Somalia,0.6808,https://t.co/B0RSKn73t5
152,"so that just, fraternal and united, may live forever_ *THE REPUBLIC OF DJIBOUTI*”.
Last issue of “Le Réveil de Djibouti” of June 25, 1977. https://t.co/1txvaf1PG6",1,0,Somalia,0.4215,https://t.co/1txvaf1PG6
153,"as the first bars of the national anthem will ring out, as the flags will flap in the breath of the khamsin, all who live there and have learned to love it, must take the solemn oath to do everything in their power",1,0,Somalia,0.5994,
154,"*The preaching of the grand advent of the day of the birth of our dear Republic of Djibouti.*

_“When in the night from Sunday to Monday, the immense popular fervor will rise, when the fireworks of the festival will burst,",2,3,Somalia,0.891,
155,@thebhlub It was disgraceful.,0,0,Somalia,0.0,
156,@ur2d_ https://t.co/oHy6aoWbzp,1,0,Somalia,0.0,https://t.co/oHy6aoWbzp
157,"the Aksumite Empire (Axum) was the most famous and powerful in Africa between the years 100 to 940. It ruled Eritrea and northern Ethiopia, the current region of Tigray. https://t.co/cbqZ01WhLm",67,41,Somalia,0.4703,https://t.co/cbqZ01WhLm
158,"Congratulations to the sisterly Republic of Djibouti, government and people, on the 45th anniversary of independence from French colonialism. 
Somalia and Djibouti have an ethnic relationship, blood, brotherhood and neighbors. https://t.co/VU6MRUQ0HT",0,0,Somalia,0.5994,https://t.co/VU6MRUQ0HT
159,"The President of the South West State of Somalia, HE Abdiaziz Hassan Mohamed (Laftagareen), congratulated the new Prime Minister of the Federal Government of Somalia, HE Hamse Abdi Barre, and wished him well in his new role. https://t.co/wdOfaXv0Bp",2,0,Somalia,0.2732,https://t.co/wdOfaXv0Bp
160,"The honorable people of Sudan
They refuse to stand behind the lies of the proof.

This confirms that Burhan forces
She is the military farmer of the Kaizen

More dangerous than the external enemy of the Sudanese people.",5,1,Somalia,-0.8122,
161,"The graduation of BBF08-B, is an opportunity on wolrd Financial Institutions! I believe fresh graduates are Creative and change makers🎉

#Class2022 
@SIMADUniversity 
@CBSsomalia https://t.co/z1p944haoa",5,1,Somalia,0.807,https://t.co/z1p944haoa
162,"Eye worms
#VET #vetenariy @KarenlperryK @NigerianVets @VetGirlOnTheRun @WorldVetAssoc @The_Erudite_Vet @ VetMedicine01 @DirtyTruthVet https://t.co/2VDB2eL29J",4,2,Somalia,0.0,https://t.co/2VDB2eL29J
