,text,likes,retweets,city,sentiment_analysis,url
31,Here the doctors would have to be sued because they swore an oath https://t.co/QTeWFr4c0e,0,0,Großschirma,0.0,https://t.co/QTeWFr4c0e
32,"@XeniaKsenija @JelenaLengold ,, And I shook hands with Grozdan only when her father died """,0,0,Berlin,-0.6124,
33,@ilarybar @AndreaOrlandosp @EY_Italy @Corriere No I think it intends to open vocational training centers in the Sahel and in the Libyan concentration camps,0,0,Berlin,-0.296,
34,"@fka_canuck44 @greenpeace_de @SteffiLemke @c_lindner @Wissing Do you have a gas station in front of the house? Pure bogus argument.
(Fast charger, charge while shopping, in NL already in many city parking lots)",0,0,Frankfurt on the Main,-0.3612,
35,@LumineuxSyn Yes….,1,0,Berlin,0.0,
36,"@ParsProToto9 Good morning jojo, have a nice day.",1,0,Straelen,0.6908,
37,"@ zlatko82530818 @anjavuckovic What truth? No, I will live in paranoid jealousy?",0,0,Karlsruhe,-0.5514,
38,"@donalilian I don't remember this from the first game, is this part from the second?",0,0,Berlin,0.0,
39,@LumineuxSyn https://t.co/WVKRNlqDUt,1,0,Bonn,0.0,https://t.co/WVKRNlqDUt
40,"@jutta_ditfurth @analyst_in Hi Jutta, the mulberries in Berlin are now ripe and delicious! I already nibbled some at the Charité this morning. https://t.co/j3qx983yaA",0,0,Berlin,0.6114,https://t.co/j3qx983yaA
41,"@Mariano027 Ha! Yesterday we saw a kind of German pogo, in one it stung and I told him, if he were M, fuck them to pineapples 😆",0,0,Frankfurt on the Main,-0.3382,
42,"Russia is not alone globally. G-7 countries internationally alone against Russia.
Emerging countries do not join sanctions against Russia.🤷‍♂️🤷‍♂️🤷‍♂️",0,0,Kiel,0.1511,
43,@ladyinhell Kumpir with spinach,0,0,Husum,0.0,
44,#nowplaying #GlassAnimals ~ Glass Animals | Heat waves ||| Radio TEDDY - It's fun - makes you smart!,0,0,Potsdam,0.7424,
45,@KnollPeter Good morning dear Peter 🙋‍♂️🥨☕,1,0,Prien am Chiemsee,0.6705,
46,@AngieKe85662470 Thank you 😘,1,0,Straelen,0.3612,
47,"@teufelszeug1893 Had to check who that is first, wasn't worth it https://t.co/BK5WMIGMny",1,0,Kornwestheim,-0.1695,https://t.co/BK5WMIGMny
48,on way to #Leipzig https://t.co/Xr5if5Qp5o,0,0,Ludwigsfelde,0.0,https://t.co/Xr5if5Qp5o
49,"@ Ljubisa90835607 She really is, and she knew ..",0,0,Hanover,0.0,
50,"Good news for franchise holders:
Frank's course goes down ...",0,0,Hamburg,0.4404,
51,Posted a photo @ Bad Laasphehttps://www.instagram.com/p/CfYFE8mNGPl/?igshid=YTgzYjQ4ZTY=,0,0,Bad Laasphe,-0.5423,https://www.instagram.com/p/CfYFE8mNGPl/?igshid=YTgzYjQ4ZTY=
52,@HelgaMatthey Good morning dear Helga 🙋‍♂️🥨☕,1,0,Prien am Chiemsee,0.6705,
53,"A beautiful Wednesday #Fillionaires & #Browncoats !

We all feel stuck now and again ...

just take the next right step

and you'll find your way.

Good luck. 🍀💕🕊️
#NathanFillion #TheRookie #Castle #Firefly 
@Chrissychatt @castle_all @AnetteRuff1 @APRN1119 @60Ritschi https://t.co/o7yDLmqkSm",0,0,Hanover,0.8439,https://t.co/o7yDLmqkSm
54,@vzarytovskii Both!?,0,0,Leipzig,0.0,
55,"@Isarhexerl Good morning miracle nose, have a nice day.",0,0,Straelen,0.8591,
56,@Puste34116752 🤩🤩☀️❤️👍,0,0,Stendal,0.0,
57,@satyaran_ how will it go like this.. then she will not kiss,1,0,Freiberg,0.0433,
58,"@Karl_Lauterbach ""Running at full speed."" What can you prepare for?",0,0,Berlin,0.0,
59,@farooqkperogi How credible are this report that someone can easily write and sign. That  pepper with FBI report which one is valid. https://t.co/GrlUOWGeUr,0,0,Dortmund,0.34,https://t.co/GrlUOWGeUr
60,#nowplaying #Sia ~ Sia | Together ||| BB RADIO - In #Cottbus #Brandenburg #GER on 107.2,0,0,Potsdam,0.0,
61,@AndreasKudrna Good morning Andreas 🙋‍♂️🥨☕,1,0,Prien am Chiemsee,0.4404,
62,I'm on the RB 17 to Rostock Hbf right now! #NowTräwelling https://t.co/m2k9k0csF0,0,0,Schwerin,0.0,https://t.co/m2k9k0csF0
63,#GesundheitIsKeineWare https://t.co/8ASK7k4Yn5,0,0,Memmelsdorf,0.0,https://t.co/8ASK7k4Yn5
64,"@meninaquejoga I say I'm not coming back. I don't know if I'll stay in Germany forever, but now my desire to go back to live there is zero. Maybe change in the future? Perhaps. But now I'm not in the mood. 😕",0,0,Berlin,0.5499,
65,@GibMirRechte @fka_canuck44 @greenpeace_de @SteffiLemke @c_lindner @Wissing Your statement is wrong and has been refuted many times,0,0,Frankfurt on the Main,-0.4767,
66,"@raumplanungtv Great the FDPler

https://t.co/aDQgZ8asGw",0,0,Wuppertal,0.6249,https://t.co/aDQgZ8asGw
67,Amsterdam #amsterdam #amsterdamcity #amsterdamlife #amsterdamcanals #netherland #netherlands #holland #hollandtravel #netherlands🇳🇱 #travelblogger #traveltheworld #travelphotography #travelblog #travel #travelgram #travelling #reisenistschön #reisefotografie #reisenmachtglücklich https://t.co/XU7QkOln9R,0,0,Mannheim,0.0,https://t.co/XU7QkOln9R
68,@Edith67101114 Good morning dear Edith 🤗🥨☕😘,0,0,Prien am Chiemsee,0.6705,
69,@ajnabeeaislinn,0,0,Freiberg,0.0,
70,"@harmlose_Ziege Good morning night owl, have a nice day.",0,0,Straelen,0.6908,
71,#nowplaying #AntonwithMCFitti ~ Anton with MC Fitti | hands up ||| Radio TEDDY - In #Lower Franconia #DAB on channel 10A,0,0,Potsdam,0.0,
72,"@DrPuerner Exactly. Then unvaccinated patients should have been allowed to bear their own treatment costs. By the way, not only with Covid. Then there would be no discussion. And other vaccination rates.",0,0,Freyburg (Unstrut),-0.296,
73,@ClaudiusC https://t.co/VS7ToG9Byr,0,0,Bochum,0.0,https://t.co/VS7ToG9Byr
74,"@MomentumXlaVida The second picture is from #Glastonbury Festival 2015.

Only fools would use it do defame #GretaThunberg",0,0,Lohme,0.0,
75,@Petra_HortusAn Good morning dear Petra 🙋‍♂️☕🥨🤗,0,0,Prien am Chiemsee,0.6705,
76,@Puste34116752 Oh man! This is my dream for later!!!,0,0,Bochum,0.4885,
77,"@ProfTomkins (1) Lord Advocate needs to certify now if bill is lawful so the timing is appropriate, not early. (2) if voters disagree then democracy wins. This has always been about democracy. It’s amazing you still don’t understand that.",0,0,Munich,0.7096,
78,"@JuliePlummer20 @PhillParkinson @SAPCommunity @SAPdevs But it is unavailable quite long time now, approx 6 months, more or less, and we still have to wait? Any definite timeline by when we can expect it?",0,0,Berlin,0.3527,
79,@ElmasKazdal @TecirliResit @siring Their brains work with the on-off system,1,0,Cologne,0.0,
80,@BigDukeVie Servus Duke 🥨,0,0,Prien am Chiemsee,0.0,
81,@katizi1610 😍😍😍👍🌞. Good morning Catherine. They are beautiful 🤩. Have a great day. Get through Wednesday stress-free 😃👍,1,0,Stendal,0.8979,
82,@ajnabeeaislinn you don't even understand that much! This was for you..,0,0,Freiberg,0.0,
83,Good morning on Wednesday 🤩 https://t.co/MtJoxWt7Uc,0,0,Schwetzingen,0.4404,https://t.co/MtJoxWt7Uc
84,"@AngieKe85662470 Good morning Angie, have a nice day.",1,0,Straelen,0.6908,
85,@mjaonAt1 Good morning Joachim 🥨🙋‍♂️,0,0,Prien am Chiemsee,0.4404,
86,@SchultheisEva Good morning dear Eva. You too have a nice midweek. 😘,1,0,Emmerich am Rhein,0.8074,
87,"@watch_union E-Fuels are nonsense, they clearly make it clear that politicians have no idea about physics and technology... the industry has long since decided to phase out",0,0,Haiger,0.1027,
88,@DerderichbBin @mjaonAt1 Good morning dear Wolfgang 🙋‍♂️🥨☕,0,0,Prien am Chiemsee,0.6705,
89,@RadioZET_NEWS Wow,0,0,Morsbach,0.5859,
90,Czech with @Komissarov95. https://t.co/Jvelup7MWK,0,0,Berlin,0.0,https://t.co/Jvelup7MWK
91,@raumplanungtv Why are you actually following him?,0,0,Wuppertal,0.0,
92,wtf,0,0,Balkon hinten links,-0.5859,
93,@ lukaszkuriata80 @donaldtuskEPP What are you raving about?,0,0,Morsbach,0.0,
94,"@JoeQuimby_mx2 The second picture is from #Glastonbury Festival 2015.

Only fools would use it do defame #GretaThunberg",0,0,Lohme,0.0,
95,@istneuimort Thank you 😘,1,0,Straelen,0.3612,
96,Today is Home Office Day. After a long meeting marathon I will then let off steam in the gym.,0,0,Cologne,0.0,
97,@ultratrve @greenpeace_de @SteffiLemke @c_lindner @Wissing Fire Department: https://t.co/bF1Yn1Jr1i,0,0,Frankfurt on the Main,-0.34,https://t.co/bF1Yn1Jr1i
98,@HelmutSchubert1 Good morning dear Helmut 🙋‍♂️🥨,0,0,Prien am Chiemsee,0.6705,
99,"@Mel75737676 Wow, very impressive and so true",0,0,Karlsdorf-Neuthard,0.8882,
100,Happy midweek dears.,0,0,Emmerich am Rhein,0.765,
101,"@Eylemm1903 Good morning, I wish you a very nice day 😊☕️🍀🎶☮️🕊 What is this jellybean thing?",0,0,Munchengladbach,0.8268,
102,Why is @c_lindner actually not Chancellor? The FDP has the say in the government anyway. Only the Greens and the SPD make compromises.,0,0,Wuppertal,0.0,
103,@Dolores70621134 Amazing! 🤣 https://t.co/zAv03gAGyh,0,0,Hardthausen am Kocher,0.6239,https://t.co/zAv03gAGyh
104,@FalkSteyer @Makki_Kuenstler Good morning Falk 🌞🌞🌞🌺,2,0,Stendal,0.4404,
105,@ThomasSch19 Good morning Thomas! ☀️🍀☕️,0,0,Bochum,0.4926,
106,@Sezession2021 @OhmTatjana @ZelenskyyUa Then simply act unethically and make yourself a victim of Russian propaganda,0,0,Berlin,-0.4767,
107,"@skorupa_mario Thank you, I wish you the same 😊🤜🤛",1,0,Berlin,0.6369,
108,@gentlemansmoker Good morning. Hope you had a comfortable night.,0,0,Emmerich am Rhein,0.8442,
109,@ulrikeguerot @goethe @EuDemLab It would have made more sense for these people to use the time to watch the grass grow somewhere.,0,0,Freyburg (Unstrut),0.0,
110,@KlimpkeK 🤓Lucky,0,0,Berlin,0.0,
111,@MarkusWalkowiak @greenpeace_de @SteffiLemke @c_lindner @Wissing one has nothing to do with the other.,0,0,Frankfurt on the Main,0.0,
112,"Today in the calendar: Peter and Paul...
(St. Peter, late Gothic sculpture in the Hessian State Museum Darmstadt) https://t.co/QqXZRcwoMK",0,1,Bad Oeynhausen,0.0,https://t.co/QqXZRcwoMK
113,@heinmax50 Good morning! ☀️,0,0,Bochum,0.4926,
114,@Brifel4 Good morning 🌞☀️😃,1,0,Stendal,0.4404,
115,@Mom_see_you Good Morning!  🍀☀️💐☕️,1,0,Bochum,0.4926,
116,@suevicus So the effect of the spell goes into the olive oil you then anoint yourself with? Interesting 🪬,0,0,Berlin,0.4019,
117,"@alex4brave @Aendimaen 'People say things differently'...💯.
Everyone according to his style...😊😊😊",0,0,Allersberg,0.0,
118,#nowplaying #SwedishHouseMafia #TheWeeknd ~ Swedish House Mafia & The Weeknd | Moth To A Flame ||| BB RADIO - In #Oranienburg #Brandenburg #GER auf 95.4,0,0,Potsdam,0.0,
119,"Thank you very much for the get well wishes. I'd love to answer everyone, only I feel miserable. Take care of yourselves! Corona is shit!
I lie down again 😴",2,1,Bremen,0.7494,
120,@PetraH34274997 5 meters dirt road is smarter.,0,0,Lüssow,0.1531,
121,"Oh, goodness gracious ... It's been a few weeks since I was able to taste the Solidarity Brew PEACE PLEASE Pils. Plus a range of other beers that came with the package.

https://t.co/wZawqsr48s https://t.co/YduvpTk7oA",0,0,Burgberg im Allgäu,0.9439,https://t.co/wZawqsr48s
122,@SteveMu81088018 @c_lindner You are right. 👍,0,0,Netphen,0.0,
123,"@Mar_Pale This picture is from #Glastonbury Festival 2014

Only fools would use it do defame #GretaThunberg",0,0,Lohme,0.0,
124,@GRUENE_Hamburg @katjahusen How terrible! 🖤,0,0,Wülfrath,-0.5255,
125,"Science says that sugar affects our brain as well as nicotine and sex ....
Does that mean that when I pounce on chocolate, it's the same as when I pounce on a neighbor (someone else's)?
Well, it's not the same. Chocolate doesn't have a husband at the thermal power plant",1,0,Karlsruhe,0.4939,
126,@KoksalAdas Good morning and I wish you a great Wednesday 🌞🌞👍🌺,1,0,Stendal,0.8658,
127,"🥱 (@ STR 7 ➜ Wilhelmshöhe station, Kassel for #NeunEuroTicket) #NowTräwelling https://t.co/ZIxJ2HzXDD",0,0,Kassel,0.0,https://t.co/ZIxJ2HzXDD
128,"@luentje93 Good morning Luentje 🍀🙋🏻‍♀️☕️
and I wish you a nice day ☀️",1,0,Rendsburg,0.8126,
129,#TheHungerGames #books #Reading #book #BookTwitter #BookReview #BookRecommendation,0,0,Hamburg,0.0,
130,"@WalkWithSTEP Step by step to the moon 🌕
Let's step together
@elonmusk @MMCrypto @CryptoMo @TheCryptoLark @usainbolt @Cristiano

#theoriginal
#step
@WalkWithSTEP",0,0,Diera-Zehren,0.0,
131,@happyfeet_286 Yes 🙌🏻,0,0,Freiberg,0.4019,
132,"@Sofluts Liège, Brussels, Dijon",0,0,Aachen,0.0,
133,@_plop_ @selfresonating Was it just a thousand primates on a thousand PCs trying to make Last of Us?,0,0,Berlin,0.0,
134,"@MoormannRainer ""We are the first country to phase out nuclear power and coal.
And it's also an important international signal that we're sending.""
Svenja Schulze
Ex Federal Minister for the Environment, Nature Conservation and Nuclear Safety https://t.co/sMCiE92Qv7",0,0,Essen,0.5574,https://t.co/sMCiE92Qv7
135,"@Karl_Lauterbach A clear signal, I'm proud of you and notice how your professional competence is slipping through your fingers.
I would have expected more from a minister in her highly paid responsibilities than raising this rag and applaud her participation in #Qatar #WM #Soccer",0,0,Lüssow,0.8271,
136,@GlueckskleeBabs Coffee has been my staple for weeks 😊,0,0,Bochum,0.0,
137,"He says: ""I take anti-baby pills and condoms ...""
🤔🤔🤔",3,0,Karlsruhe,0.0,
138,Just posted a photo @ Nuremberg https://t.co/9VJiw4eqCW,0,0,Kösching,0.0,https://t.co/9VJiw4eqCW
139,@GordanaTDJ https://t.co/WTzJaQHxAQ,1,0,Hanover,0.0,https://t.co/WTzJaQHxAQ
140,Moin.,5,0,Schwarzach am Main,0.0,
141,"@leeve_jong Good morning Leeve!
A nice day for you! 💐🍀☀️",0,0,Bochum,0.7418,
142,#nowplaying #Leony ~ Leony | Remedy ||| Radio TEDDY - In #FrankfurtOr #FFO on 99.3,0,0,Potsdam,0.0,
143,"@Mar_Pale This picture is from Glastonbury Festival 2014.

Only fools would use it do defame #GretaThunberg",0,0,Lohme,0.0,
144,@yvoja46 Good morning Yvonne 😀👋🌞🌞🌞☕☕☕,0,0,Berlin,0.4404,
145,"Neuschwanstein Castle, built by ""Mad"" King Ludwig II in the 19th century and was actually the inspiration behind the Walt Disney logo. Along this road the Bavarian Alps were visible and the sun did not set until after 10pm. https://t.co/c75Uo6DwwT",1,1,Bavaria,0.5267,https://t.co/c75Uo6DwwT
146,@FApfelblute Does Laura have something on her neck!? That attitude is creepy,0,0,Essen,0.0,
147,@ Kadlicz_2punkt0 @speis_oo Mars Attack https://t.co/qD3wIdOQxQ,1,0,Prien am Chiemsee,-0.4767,https://t.co/qD3wIdOQxQ
148,"Lockout/burglar king😎💪🏾
Hello ☕️",2,0,Balkon hinten links,0.0,
149,@MartinaHaffke Good morning Martina! 🍀,1,0,Bochum,0.4926,
150,"≈7 km (intensity 4/10, area 0.5/10)
https://t.co/CzfwrIXijR

(06/29/22, 06:36) #Cologne #Cologne https://t.co/lSeUe2zxia",0,0,Cologne,0.0,https://t.co/CzfwrIXijR
151,"Good morning lovelys

Now a round of #coffee for everyone! https://t.co/kgM868yFpz",5,0,Dresden,0.4926,https://t.co/kgM868yFpz
152,@frauaprilia Congratulations!👍,0,0,Detmold,0.0,
153,@Vonlutzie Good morning my love 😀👋🌞🌞🌞☕☕☕,0,0,Berlin,0.7964,
154,I should stop eating loads lol,0,0,Hanau,0.1531,
155,https://t.co/IFk1PU9LC6,0,0,Alzey,0.0,https://t.co/IFk1PU9LC6
156,@Femiotunba1 @OvieNews @adeyanjudeji He'll happen to your detriment.,0,0,Hanover,0.0,
157,@IngridFuhrmann3 Good morning dear Ingrid 🙋‍♂️🥨🤗,1,0,Prien am Chiemsee,0.6705,
158,@19Insomnia82 variant two. With variant one there would also be trouble with the employer (IT service provider),0,0,Freyburg (Unstrut),-0.4019,
159,"@BVG_company, @SBahnBerlin.
I could only have collected ~550€ a fine this morning for violating the #mask requirement. The last few days, almost €2,000 since Monday. In bus & train & there are mostly homeless people, beggars & certain groups. They don't belong on public transport.",0,0,Berlin,-0.1531,
160,@BigEldinovsky I also make homemade coffee.,1,0,Hanover,0.0,
161,#nowplaying #NellyFurtado ~ Nelly Furtado | Say It Right ||| #bbradio #rockt,0,0,Potsdam,0.0,
162,@AstridnotAlice Good morning dear Astrid 🙋‍♂️🥨😘,0,0,Prien am Chiemsee,0.6705,
163,@RAMGupta787 Ram ram bhai sa 🙏🙏🏻,1,0,Freiberg,0.0,
164,"@385iii Nice 1,86",0,0,Berlin,0.4215,
165,@9DarterGen Good morning! How nice! 😊,0,0,Bochum,0.7418,
166,"After brushing, rub your finger on the teeth.
If the sound of 'keechu-keechu' comes, then understand that the teeth are clean...

#Morning_Ka_Innocent_Gyan https://t.co/RxcPD9dtRZ",1,0,Freiberg,0.0,https://t.co/RxcPD9dtRZ
167,"The Hunger Games totally throws one into the world of imagination and grips us until the very end with all exciting twist & turns with a strong woman & strong theme of love. 

5/5 because there's nothing that could make the story in the book better. Movie on otherhand 3/5 https://t.co/MHHlK3wjH4",1,0,Hamburg,0.9423,https://t.co/MHHlK3wjH4
168,@adinandroid Prelepo 😯,0,0,Hof,0.0,
169,TZ707 (@ ICE 1014 ➜ Düsseldorf Hbf) #NowTräwelling #dbl https://t.co/zgxIkE85u0,0,0,Stuttgart,0.0,https://t.co/zgxIkE85u0
170,@jasminkrc_ good morning,0,0,Heilbronn,0.4404,
171,@WalterEicher Good morning Walter! ☕️,1,0,Bochum,0.4926,
172,Good morningnnnn 😌😌 https://t.co/1wJ3MBGlDP,0,0,Heilbronn,0.4404,https://t.co/1wJ3MBGlDP
173,@bostonz Right?! 😉😂,0,0,Berlin,0.0,
174,@ElsaFanpage Difficult.,1,1,Berlin,-0.3612,
175,Good morning Tweeps ️Happy Wednesday,1,0,Regensburg,0.4404,
176,#nowplaying #RobinSchulz #DennisLloyd ~ Robin Schulz & Dennis Lloyd | Young Right Now ||| Radio TEDDY - It's fun - makes you smart!,0,0,Potsdam,0.7424,
177,@Geek1elf Hello and #TeamiPhone https://t.co/IdLspcX3U4,0,0,Wassenberg,0.0,https://t.co/IdLspcX3U4
178,@ tomic11080 Good luck newlyweds 🥂🎉🍀 ♥ ️,0,0,Hanover,0.7096,
179,"@Feenvogel Good morning Gabi! ☀️
Such a great photo 🤩",0,0,Bochum,0.807,
180,@JennyMitchellGo When I don't write it causes a mental imbalance.,0,0,Schopp,0.0,
181,@ichbinschoener 😱,0,0,Germany,0.0,
182,"@Janne97398178 Good morning, oooh, that's how it works, home office, it saves you having to drive to work",1,0,Karlsdorf-Neuthard,0.4404,
183,Sorry it was supposed to be stressful 😅,0,0,Morsbach,-0.5574,
184,Incidence value Wuppertal: 811.8 - #Wuppertal @RadioWuppertal https://t.co/z3R9x5Kye2,0,0,Wuppertal,0.34,https://t.co/z3R9x5Kye2
185,"@hwieduwilt If someone is a character pig, communication advice only helps insofar as you then no longer immediately notice that he is one.
The situation itself does not change through better communication.",0,0,Neu-Ulm,-0.2514,
186,@alex4brave good night and good morning big guy 😘🤗😘,0,0,Allersberg,0.7003,
187,"@Grinsek12239187 Even if it's getting warm again 🥵 - the muggy seems to have ""blown away"" here!☝️😅 https://t.co/QThWwJ1vNw",1,0,Lauenburg/Elbe,0.2942,https://t.co/QThWwJ1vNw
188,@aurelmertz I always think: that should have been @ABaerbock and I'm very sad that it isn't. #Not my chancellor,0,0,Duisburg,-0.5256,
189,"Thank you to everyone who responded to this poll. There was a great response, and some really cool commentary.  It’s worth following the threads. https://t.co/41EyqWbvrj",1,0,Munich,0.8777,https://t.co/41EyqWbvrj
190,"@alex4brave @Aendimaen @Bearbie__ @Sebo__91 Good morning and excuse me. To be a decent homosexual you have to get to 18200, have to☝️... https://t.co/iTUZpICUDn",0,0,Allersberg,0.4939,https://t.co/iTUZpICUDn
191,I just dreamed about Chris Martin what?¿,0,0,Kiel,0.0,
192,Moin 🥱☕️,1,0,Hennef (Sieg),0.0,
193,@jsprondel # X?,1,1,Berlin,0.0,
194,"@TmWesterwald Good morning, Infokomposter, and have a nice day.☀️☕",1,0,Düsseldorf,0.6908,
195,#nowplaying #MalikHarris ~ Malik Harris | Rock Stars ||| BB RADIO - In #Perleberg #Brandenburg #GER on 104.3,0,0,Potsdam,0.0,
196,@ Sladjana731 💪🏼💪🏼🫶🏼🫶🏼 ♥ ️,1,0,Hanover,0.0,
197,Good morning everyone wish everyone a very Happy day with everything you are going to do Almost weekend again,0,0,Wietmarschen,0.8622,
198,@schr0edi get well soon!!! 🍀,1,0,Bochum,0.4545,
199,@SusannKluge2 Have a nice good and colorful morning 💐,0,0,Karlsdorf-Neuthard,0.6908,
200,"@RenateK19 Good morning Renate. Thank you 🌺❤️❤️❤️🌞. Yes, somehow you have developed a certain routine in the morning. Strange when something doesn't work. But absolutely ok. I hope you have a nice day with lots of wonderful moments. 🌺🌺🌺🏃🏻‍♀️👍",1,0,Stendal,0.9616,
201,@lupus_woelfin https://t.co/fbPRgCBmJh,0,0,Schönefeld,0.0,https://t.co/fbPRgCBmJh
202,@ HodzicAnes1 I had that at home 🥲,1,0,Hanover,0.0,
203,@mcnun @fabulouskelechi @toluogunlesi You were then voted in to correct that anomaly.,0,0,Hanover,0.0,
204,Good morning @Joanna_Krynska have a nice day and please do not follow 🤗,1,0,Morsbach,0.7906,
205,"@Profundum3 You too, Profundum, and thank you.☀️☕",0,0,Düsseldorf,0.3612,
206,@TheCafeEla 😭😭😭😭,0,0,Berlin,0.0,
207,"@OmicronVs2 @cyberfeIidae Yes, but at the time, in the beginning, the doctors said you must also have a high fever, that would be a clear symptom. I was only slightly over 38. Then it wasn't Corona.",1,0,Hückelhoven,0.6428,
208,@marwer65 Of course 😎,0,0,Bonn,0.0,
209,@ Sladjana731 https://t.co/9TFYZ38rMh,1,0,Hanover,0.0,https://t.co/9TFYZ38rMh
210,"@Czece64 Good morning dear ones!
Have a nice day! 🍀☀️",0,0,Bochum,0.8353,
211,"@WildRosemarin Good morning, Rosemarin. ☀️☕",1,0,Düsseldorf,0.4404,
212,@SoMCoaching I hope you will always have La vie en rose 🌹🌹🌹🌹,1,0,Münster,0.4404,
213,@mcnun @georgebazz1 @toluogunlesi He'll not win but you're here promoting your incontinent great grandfather. We must send jagabandit to a forced retirement come 2023.,0,0,Hanover,0.5946,
214,@Shomes_quest Very good morning 😊,0,0,Freiberg,0.4927,
215,@esherzje Good morning Herzje and thank you. Have a nice day.☀️☕,1,0,Düsseldorf,0.802,
216,"@Technic Stupid Yes Moin Moin 🤩 looks good on you 🙂. It's a pixel wallpaper, isn't it?",2,0,Bochum,0.296,
217,"I wish us one
good morning and one
Have a nice day. https://t.co/olDUM7jYlw",3,0,Schönefeld,0.8126,https://t.co/olDUM7jYlw
218,@jenny68119220 @Miep51082958 Good morning lady Have a nice day enjoy the sun,0,0,Wietmarschen,0.836,
219,@MMdel2 good morning girl 😀👋🌞🌞🌞🌞☕☕☕,0,0,Berlin,0.4404,
220,Total failure of the on-board restaurant due to water damage. #ICE505 https://t.co/zacUAG5HTJ,1,0,Hamburg,-0.7579,https://t.co/zacUAG5HTJ
