,text,likes,retweets,city,sentiment_analysis,url
26,https://t.co/8SDF66cSHv,0,0,Montenegro,0.0,https://t.co/8SDF66cSHv
27,https://t.co/jvstlJT3rm,0,0,Montenegro,0.0,https://t.co/jvstlJT3rm
28,"When the spine bends, the ass expands my good people",2,0,Montenegro,-0.0516,
29,https://t.co/WXnDLJXGAA,0,0,Montenegro,0.0,https://t.co/WXnDLJXGAA
30,"While we are waiting for Raska, the Prime Minister answered us. https://t.co/MRdzrHw9k7",2,0,Montenegro,0.0,https://t.co/MRdzrHw9k7
31,https://t.co/ak5IJr3ggP,0,0,Montenegro,0.0,https://t.co/ak5IJr3ggP
32,@milelozach Mostly not. 🤷🏻‍♀️,0,0,Montenegro,0.0,
33,Short and clear❗️🇲🇪🇲🇪 https://t.co/s4hfnOJyYy,2,0,Montenegro,0.0,https://t.co/s4hfnOJyYy
34,https://t.co/81CIpBjE3E,0,0,Montenegro,0.0,https://t.co/81CIpBjE3E
35,@ venegor10 @uz_iva_m Are you sorry they didn't call you 🤣🤣🤣,0,0,Montenegro,-0.0772,
36,"@ BogOtac18 @PoleksijaM She said nicely that she received recognition from the state, not from him. And to fall into the classic trap of refusing that recognition. All he needs to do is keep working on his own.",1,0,Montenegro,-0.2732,
37,Европасаде хттпс: //т.цо/овс5й45о,3,1,Montenegro,0.0,
38,"@evroslinavica Insider is somehow depreciated. As if it doesn't exist.
In any case, that girl is very dear to me, and I wish her a long life and a good career. She hasn't done the best she can yet. Not even close.",1,0,Montenegro,0.628,
39,"@ Ranka78476930 @cevljanka Well, someone said ... what a bena !!!",0,0,Montenegro,0.4545,
40,@MedvedRZD would never date a bartender/barista,0,0,Montenegro,0.0,
41,"@AMConsigliere There are many, but Idea definitely deserves this title. 😂",1,0,Montenegro,0.5499,
42,"Why is Twitter talking about banning abortion? Are you all right?
In Serbia, workers' rights are endangered: https://t.co/Fyjp1IIG4k",4,0,Montenegro,0.0,https://t.co/Fyjp1IIG4k
43,@CuvarArhive @ montenegrina00 Bukvalno 😅,1,0,Montenegro,0.0,
44,She’s a 10 but she catches a flight after every inconvenience,4,0,Montenegro,-0.5023,
45,@Mosimisemac Digging a field is physical fatigue but mental relaxation ...,2,0,Montenegro,0.6249,
46,💄🎬 https://t.co/1Ec6VAoeaP,0,0,Montenegro,0.0,https://t.co/1Ec6VAoeaP
47,"@winstondark06 @mehmetecz02 @batuhancolak33 Do you realize that I did not specify the country in my first review. You directly defended Syrians and their culture. 11-year-old child; is a child. Besides, woe to us if every foreigner who comes to our country tries to do what is normal in his culture; All men and women should go hand in hand!",0,0,Montenegro,0.5983,
48,"High elf Anaerin the Eternal Bard, another NPC of our DnD campaign. 🪕 He recently joined Nezi to investigate the case of a Mysterious Stone Circle and a Necromancer. 

And as we learned during the campaign he's way better at fencing than other bard stuff 😅
#dndart #DnDcharacter https://t.co/c4VXvdt9eD",0,0,Montenegro,0.4404,https://t.co/c4VXvdt9eD
49,"One project  I did few years ago, Which i 'm very proud of '' U ISTOM GNIJEZDU POD KRALJEVSKIM BRIJESTOM '' Make Up artist life https://t.co/wiWjDfGqDv",0,0,Montenegro,0.5256,https://t.co/wiWjDfGqDv
50,Good morning 🥳 https://t.co/weG9RStVhv,0,0,Montenegro,0.4404,https://t.co/weG9RStVhv
51,"@VujkeMne Just remember those two who tore their veins because of Justin Bieber, you know what kind of environment we live in then",1,0,Montenegro,0.0,
52,Nazi bastard ... Pi! https://t.co/Fe4YlPpy5z,0,1,Montenegro,-0.5848,https://t.co/Fe4YlPpy5z
53,"PM Abazović appointed Nebojša Jušković on two important positions last week. Jušković is a man with numerous ties to Kremlin, and publicly supports Vladimir Putin’a politics. https://t.co/5GzSTou3dx",8,2,Montenegro,0.5106,https://t.co/5GzSTou3dx
54,"@Mosimisemac No, it looks like I'm happy because they didn't burn me at the stake when I finished giving birth.",3,0,Montenegro,0.7506,
55,@kosebojivulf But it's not wrong 🤷🏻‍♂️🤣,3,0,Montenegro,0.3724,
56,@AleRadKov That's right! Whoever does not respect the symbols of this state should give way to the one who does it with heart and sincerity!,1,0,Montenegro,-0.4833,
57,"I also finished the 10 Days of Jazz campaign in Montenegro, did some 16 interviews, wrote 8 texts on the topic and now I am moving on to the short story festival.
# you know traffic
# read the victory

https://t.co/D1EsjPLra9",2,0,Montenegro,0.4939,https://t.co/D1EsjPLra9
58,"@TrueJovanovic This is easy when you weigh 32 kilos, just point the fan to the right side and it waves its handles.",4,0,Montenegro,0.6369,
59,"Legend, does the international community or the people of Montenegro live in Montenegro? 🤡 https://t.co/n2lmDXYPCA",3,0,Montenegro,0.0,https://t.co/n2lmDXYPCA
60,"@VujkeMne If the Montenegrin euro is introduced with a ratio of 1.5: 1 in the ratioubnq euro, then we already have an average of 1000 euros.",1,0,Montenegro,0.0,
61,"Are they Martinovic, Atlagic, Orlic still members of the SNS or do they just serve to arlaucu in the assembly..further I could not..there is their intellectual limit ..",0,0,Montenegro,0.5106,
62,I would like to explain myself sometimes because there are no explanations for some of my moves,6,1,Montenegro,0.0772,
63,@memoir_woman My favorite is Cmok https://t.co/TcJyoN7cpY,0,0,Montenegro,0.4588,https://t.co/TcJyoN7cpY
64,😂😂😂 https://t.co/yQjhNHfmdp,1,0,Montenegro,0.0,https://t.co/yQjhNHfmdp
65,I thought of the photo of Roberto Karlos.😂 https://t.co/YKN0UpLbNI,0,0,Montenegro,0.0,https://t.co/YKN0UpLbNI
66,😂😂 https://t.co/MtaAHCOCMs,1,0,Montenegro,0.0,https://t.co/MtaAHCOCMs
67,https://t.co/G3JaTdgekZ,2,0,Montenegro,0.0,https://t.co/G3JaTdgekZ
68,@kosebojivulf Yes to the election for departmental hygienist,1,0,Montenegro,0.4019,
69,"America does not believe in the tears of the Serbian ""elite"" ... """,3,0,Montenegro,-0.2263,
70,"If you knew how much sadness is hidden behind some smiling selfies and how much loneliness and insecurity behind some ""attractive"" photos that are massively drooling over, you would comment on everything else.",2,0,Montenegro,-0.6705,
71,💛 https://t.co/4Ghsh9zcXQ,2,0,Ploče,0.0,https://t.co/4Ghsh9zcXQ
72,Imagine the fuss if the Krivokapić-Abazović government did this https://t.co/ok5HuoeIZ9,5,0,Montenegro,0.0,https://t.co/ok5HuoeIZ9
73,It will https://t.co/VHSj9Xzazs,8,0,Montenegro,0.0,https://t.co/VHSj9Xzazs
74,@ozgedagli @twitkocheng Yaa hasgdd,0,0,Montenegro,0.0,
75,"For the zillionth time, buying babies off people from poorer countries will never be ok 👍 https://t.co/w6PoZDWQbU",5,2,Montenegro,-0.5248,https://t.co/w6PoZDWQbU
76,"@kelabrej God, I'm sorry, I only know who the first two are",1,0,Montenegro,0.2023,
77,"@crni_dachoni @cevljanka The season is crowded, some people don't have time to fuck curious 🤷🏻‍♂️",1,0,Montenegro,-0.296,
78,"@AleRadKov It seems that we will not wait for that moment, which is a shame, no matter what his personal relationship is, as the selector of the Montenegrin national team he has obligations to fulfill! I wholeheartedly support the championship to be successful for us, think!",3,0,Montenegro,0.8264,
79,"@winstondark06 @mehmetecz02 @batuhancolak33 Duyar kasmayin? Then it is normal for him to rape women who go to India or Egypt. In a family that went to Afghanistan with his son, he must accept Bacha Bazi, etc. I will not get used to the pedophilia that is trying to be justified on my own behalf! At least do not normalize this, shame on the children!",0,0,Montenegro,-0.6817,
80,"@kfecir @emineoner34 @DenizErdogdu14 Our attention is stuck on the same thing. They told me that the values ​​would be wrong as the metal would collect the rays; especially in the shooting area. I know that only zirconium and chrome are not a problem. (Dental veneer materials, so dental x-rays can be taken)",1,0,Montenegro,-0.0366,
81,Summer ❤ https://t.co/enBE13ywLp,24,7,Montenegro,0.0,https://t.co/enBE13ywLp
82,@jelenasavojska Don't do that BRE!,0,0,Montenegro,0.0,
83,"@emineoner34 @kfecir @DenizErdogdu14 They had all metal items (jewelry, buckles, etc.) taken out for me in X-rays, until today (I'm 45 years old and unfortunately I had to take a lot of X-rays because of bones). Could the machines have changed?",1,0,Montenegro,-0.34,
84,"Where Andja is, there is some evil. https://t.co/2vIEypi1Ox",17,1,Montenegro,-0.6597,https://t.co/2vIEypi1Ox
85,"@missii_aa If you don't hide or put some things in a place where no one will find them, or think they're looking for them, you'll always find them, my mother won't, but my father either appropriates some of my things or uses them to work in the garden",0,0,Montenegro,-0.0877,
86,That's right… https://t.co/3wroPWHwad,11,0,Montenegro,0.0,https://t.co/3wroPWHwad
87,". @dbecirovicc: we have to call Effendi (@odozgor) for coffee as soon as possible, I haven't seen him…
Me: what, what happened ?!
Dado: I need to tell him everything since then 😂😂😂",2,0,Montenegro,0.0,
88,🤷‍♀️ https://t.co/lOQrHN8SNu,2,0,Montenegro,0.0,https://t.co/lOQrHN8SNu
89,Me and my wife https://t.co/hhXdYRYzPQ,0,0,Montenegro,0.0,https://t.co/hhXdYRYzPQ
90,Greetings for cats with silicones https://t.co/N4lJR6neYJ,1,0,Montenegro,0.4215,https://t.co/N4lJR6neYJ
91,"Pope brother, if you can, here around the floating flywheel, take two or three rounds more and be sure to take the holy water to the refrigerator, live",0,0,Montenegro,0.3744,
92,Let's get to know the problems and start solving them. # decasuvažna # future https://t.co/cCP24eevNE,0,0,Montenegro,-0.0772,https://t.co/cCP24eevNE
93,Mood https://t.co/jNWqVTYCaD,0,0,Montenegro,0.0,https://t.co/jNWqVTYCaD
94,😃😃 https://t.co/Ma2tfLOOhb,2,0,Imperja Ukusa,0.0,https://t.co/Ma2tfLOOhb
95,It’s not an advertisement I’m just hydrating myself https://t.co/Y2mhsBbCyN,4,0,Ka'banya,0.0,https://t.co/Y2mhsBbCyN
96,"@mehmetecz02 @batuhancolak33 Wrong; You should have said, ""I saw a girl who became pregnant as a result of the rape she suffered at the age of 11""! Come from a child at that age, because there is no mother!",34,0,Montenegro,-0.9298,
97,@preteranigarisa @MikicaVucinic Holy water in the fridge,2,0,Montenegro,0.0,
98,in the shade of the Regent https://t.co/QQmBCHtfjx,4,0,Regent Porto Montenegro,0.0,https://t.co/QQmBCHtfjx
99,"@asomakumbrother @ BogOtac18 The third is hilarious. I appeal that when the Essene scoundrel Tom Mona is arrested, he will keep entertaining the people. Walking cartoon. And it looks a bit like Chaplin.",1,0,Montenegro,0.6124,
100,"All the cars on our roads go to heaven
😇🚗☁️☁️☁️☁️☁️ 😇🚗☁️☁️☁️☁️☁️ https://t.co/369t8t5S9B",0,0,Montenegro,0.5106,https://t.co/369t8t5S9B
101,"My happy place 😻🐈❤️

Kotor, Montenegro 🇲🇪😻🐈🐈‍⬛ 
Cat City 😻❤️🥰 = Heaven 

#kotormontenegro #montenegro #catlover #catcity #heaven @ Kotor, Montenegro https://t.co/rib0cOEY2j",0,0,Montenegro,0.7906,https://t.co/rib0cOEY2j
102,https://t.co/LeqKHcWRsx,7,0,Montenegro,0.0,https://t.co/LeqKHcWRsx
103,"We have prepared a mass of cold beer for this summer! 😁🍺

//

We have prepared a lot of cold beer for this summer! 😁🍺

#kafanapromaja #kafana #promaja #podgorica #caffe #podgoricanightlife #beer #party #drinking #music https://t.co/gMWtLmiJKo",4,1,Montenegro,0.5242,https://t.co/gMWtLmiJKo
104,@rain_wind_storm Divno…. Open Balkan…,2,0,Montenegro,0.0,
105,"@CedoMirkovic Miracle, and ours 😊. Who knows which way he saves the situation 😊",3,0,Montenegro,0.5859,
106,@Gorgona_Grim https://t.co/ElJXaaFsQu,1,0,Montenegro,0.0,https://t.co/ElJXaaFsQu
107,@PVasiljevic Don't touch my stones! They are beautiful! 😂,1,0,Montenegro,0.6688,
108,@_peroviceva Lazović is a miracle of a man,4,0,Montenegro,0.5859,
109,"XY followed you

XY: I hate Montenegrins, Albanians, Bosnians, Croats, dogs, athletes, sugar, etc ..

Me: You hate yourself, but I don't hate to block you.

Happy Monday!",1,0,Montenegro,-0.2223,
110,"Perast, Kotor Montenegro 🇲🇪

Gorgeous ⛪️🗼🌊⛴⛰🥰😍 

#perast #perastmontenegro #montenegro @ Perast, Kotor, Montenegro https://t.co/fghhqlkEup",0,0,Montenegro,0.6124,https://t.co/fghhqlkEup
111,Alexander Voronkov https://t.co/dB46ViRKNa,21,3,Montenegro,0.0,https://t.co/dB46ViRKNa
112,Nikšićko Pivo reklama🍺😀 @ Riva Concept Restaurant & Bar https://t.co/jslb1x4kHD,0,0,Montenegro,0.0,https://t.co/jslb1x4kHD
113,jasm hattap:://tco/1jaggtyfuzz,1,0,Montenegro,0.0,
114,"From the water polo team that has always fought for some of the medals at European and world championships, the outgoing coach has created a team whose main goal is to qualify for the quarterfinals…

Incredible…",20,1,Montenegro,0.6249,
115,@FuckPassNFT C mon Buddy,0,0,Montenegro,0.0,
116,Loui Jover https://t.co/ABxWhQm42h,6,1,Montenegro,0.0,https://t.co/ABxWhQm42h
117,#bar :))) https://t.co/123aTS3pJi,3,0,Montenegro,0.0,https://t.co/123aTS3pJi
118,@RegeAnderson @JoyTaylorTalks https://t.co/6PPDdIMjVa,1,0,Montenegro,0.0,https://t.co/6PPDdIMjVa
119,"@ Kardinal1876 @aminabrahic How long have you been corresponding, have you already had coffee, is he calling or just you, etc..I am asking a friend of the Cardinal to join. 😄",2,0,Montenegro,0.6597,
120,@RegeAnderson @JoyTaylorTalks https://t.co/lrqp7B8qxB,1,0,Montenegro,0.0,https://t.co/lrqp7B8qxB
121,@RegeAnderson @JoyTaylorTalks https://t.co/l6gp7u19re,1,0,Montenegro,0.0,https://t.co/l6gp7u19re
122,Vanni Saltarelli https://t.co/OzY0BicR2m,5,0,Montenegro,0.0,https://t.co/OzY0BicR2m
123,@RegeAnderson @JoyTaylorTalks https://t.co/JQFKpFZIVx,1,0,Montenegro,0.0,https://t.co/JQFKpFZIVx
124,Novak Djokovic's body language at least in these moments is that he can win two Wimbledons in a row..I hope I'm right ..,0,0,Montenegro,0.7717,
125,I swear I have no idea what language people are speaking to me in. Some people are saying hello in Russian. Some are saying Ciao. I'm sticking to the basics of Croatian.,0,0,Montenegro,-0.34,
126,Amin https://t.co/8Mz4ppwVeA,1,0,Montenegro,0.0,https://t.co/8Mz4ppwVeA
127,@ex_zorz @d_b_perovic That's right. https://t.co/lMKQimEqon,1,0,Montenegro,0.0,https://t.co/lMKQimEqon
128,"I don't speak Serbian/Montenegrin but I am pretty sure the bus driver just let a woman on for free because she is goodlooking. 

Alpha Country",0,0,Montenegro,0.9136,
129,"Bar. A place to live!
And tomorrow, our fellow citizens will be convinced of that, to whom we will hand over the reconstructed Vladimir and Kosara Square. https://t.co/mtKlvIONDg",59,5,"Bar, Crna Gora",0.7345,https://t.co/mtKlvIONDg
130,"For a boring semifinal, bite the strongest when it is most needed, and that is against Spain 💪! Good luck and strong 🇲🇪! https://t.co/Fwaal3vv6m",41,2,Montenegro,0.8856,https://t.co/Fwaal3vv6m
131,@aminabrahic We need a little more information 😅,3,0,Montenegro,0.0,
132,"@ TajSam34374750 @aszekovic @Demokratski Let the spc bring it too. When did they get it, from whom?",1,0,Montenegro,0.0,
133,Bravo https://t.co/CHyLcVyGkG,5,0,Montenegro,0.0,https://t.co/CHyLcVyGkG
134,"👉 that in a femicide pandemic for domestic violence there is a possibility of imposing a fine, and that if the victim dies, the perpetrator is sanctioned with 3 to 12 years in prison, which is less than the penalty for the crime of murder⁉️",6,0,Montenegro,-0.9554,
135,"👉 We will also propose that the criminal offense of domestic or family violence be toughened in order to change the penal policy, because it is unacceptable👇",6,0,Montenegro,-0.8555,
136,"⭕️ The Social Democratic Party will propose to the Assembly that femicide be treated in the future as a separate criminal offense punishable by a minimum of 15 years in prison, up to long-term imprisonment.",5,0,Montenegro,-0.836,
137,"Congratulations @MickeySpajic and @JakovMilatovic #evropasad. These guys deserve their place in politics. I believe that there are enough citizens to support them. On the other hand, this must not be (blah blah) just a story. Concrete deeds are expected of you! All the best in further work! https://t.co/dJaoEcrqvM",1,0,Montenegro,0.9391,https://t.co/dJaoEcrqvM
138,Huzur loading. https://t.co/S9whskIJBv,8,0,Montenegro,0.0,https://t.co/S9whskIJBv
139,Don't believe it..and such a good child .. https://t.co/QMyBNZjXSc,5,2,Montenegro,0.4404,https://t.co/QMyBNZjXSc
140,@ Dejan33248906 @opozicija_srb Zasto rusiji..imaju tapiju ..,0,0,Montenegro,0.0,
141,"From the people of Subotica, of Hungarian origin, who caused a traffic accident and damaged two cars - sorry.",4,0,Montenegro,-0.743,
142,https://t.co/iXkBSKnaaR,0,0,Montenegro,0.0,https://t.co/iXkBSKnaaR
143,"@Bokinacelo @mmavazi You brought it back x6 through worthless checks of the 90s. They came to the ""sea *"", went to houses with trucks of tiles, new furniture, crucibles, clairvoyant material ... Beauty.",0,0,Montenegro,0.2263,
144,Numbers vs SNP demagoguery https://t.co/eXXlTuht95,5,0,Montenegro,0.0,https://t.co/eXXlTuht95
145,"I just went to see off everyone who follows this amoeba, which is disgusting, disgusting, when it has no one! I love you ❤️ https://t.co/7nu6IV9AdC",4,0,Montenegro,-0.6239,https://t.co/7nu6IV9AdC
146,@aszekovic @raskokonjevic And that's a good question,1,0,Montenegro,0.4404,
147,"@vazdaaaaaa However, the biggest morons are those who buy motorcycles for children, I just don't get such degenerates!",1,0,Montenegro,-0.3802,
148,"@andrejalzamalo @ svjrules76 It's not me, because I don't endanger anyone. Which could not be said for this pearl.",2,0,Montenegro,0.0,
149,"🇲🇪 🇲🇪 @ Mogren Beach, Budva https://t.co/NgewTvqk8A",0,0,Montenegro,0.0,https://t.co/NgewTvqk8A
150,"https://t.co/algKzxPgyU MP @ Draginja07 announced that @SDPCG will propose to the Assembly that femicide be treated as a separate criminal offense in the future, for which a sentence of at least 15 years in prison is envisaged, up to long-term imprisonment.",14,0,Montenegro,-0.8126,https://t.co/algKzxPgyU
151,@SinPodbare Odlucan!,1,0,Montenegro,0.0,
152,I'm at Mogren 1 in Budva https://t.co/Y9SQWFxyBI https://t.co/6Eqn75QgRi,1,0,Montenegro,0.0,https://t.co/Y9SQWFxyBI
153,@powerslavlje Got 🥹,1,0,Montenegro,0.0,
154,"parking per seadance 10 €!

and Europe will not insult me ​​right now! https://t.co/plD9SPgAaC",0,0,Montenegro,0.5083,https://t.co/plD9SPgAaC
155,"Did you know that when you call the Clinical Center of Montenegro, after a person from the headquarters answers, there is no theoretical chance that someone from the department you are calling will answer the phone ... ???",3,0,Montenegro,-0.1877,
156,@lockedOp @nobleman_phd https://t.co/ifjQF4mFp9,7,1,Montenegro,0.0,https://t.co/ifjQF4mFp9
157,"fraudsters jakov and mickey founded a movement to destroy the country even more, dritan gliders painted faster than the allowed speed, dps and df together tucked in depth and width ... deck chairs expensive in buljarica and čanj, what else does twitter elite, experts and radars of society have?",0,0,Montenegro,-0.7845,
158,"@nobleman_phd Did you set up an email to send everyone the ‘Thank you for your email, I’m out of the office right now and my responses may be slower than usual’",3,0,Montenegro,0.0,
159,Just posted a photo @ The Capital Plaza https://t.co/5wv582gnmS,0,0,Montenegro,0.0,https://t.co/5wv582gnmS
160,"🤣🤣🤣 This one would go to Europe now, and he wouldn't be able to stab Europe on the globe with his finger: Gluperdo, Picula is your newly appointed rapporteur for the new EU enlargement strategy.
https://t.co/wZTtsblM5W",26,4,Montenegro,-0.5859,https://t.co/wZTtsblM5W
161,"Zero percent unemployment, he says ...

Will this state ever have a healthy head?

(Rhetorical question, of course not)",2,0,Montenegro,-0.0516,
162,"@GordanaTDJ Mama educator - crazy about these statements, and we rude ones liked to make fun of her",2,0,Montenegro,0.1779,
163,"@GordanaTDJ Come on, it's easy for you educators. Holidays, a month in winter, two months in summer, weekends, holidays, excursions, .... and you still get paid for everything 🙈😉😂",4,0,Montenegro,0.7964,
164,@andrea_ovde They asked me the same thing when I brought tea from Thailand,0,0,Montenegro,0.0,
165,I don't know if they need two stronger arguments against the Open Balkans than the support of the SNP and Nick Djelosaj? 😁,32,1,Montenegro,0.3818,
166,"I park, you park, but if you have an extra pound, there's no way you're going to get out of the car. This parking service works for us, our health and slim line 💕",3,0,Montenegro,-0.4215,
167,"@DamaHaosa Excel and formulas in excel, sometimes a nightmare",1,0,Montenegro,0.7184,
168,@ OtkudJAovde2put @ naopaka85cm @bez_osobenost @MaryPiglet @Nenana_Nena @___Kathyd___ @ vranac147 @ Petar_1 @dbtoncic @wiznews @SerbianInfidel @SavagexLux @papalinac @Payax It's not just clear to me,4,0,Montenegro,-0.2924,
169,"@TFairrry There are too many of them, but if you knew that I would take a risk somewhere when we are all on break, in the canteen to tell you all the filters and make-up in vain, so if I don't answer, as Aca Lukas would say, I didn't survive 🤣🤣🤣",0,0,Montenegro,-0.7469,
170,"Parking spaces are drawn on a template for tricycles, I have no other explanation",3,0,Montenegro,-0.296,
171,@ OtkudJAovde2put @ naopaka85cm @bez_osobenost @MaryPiglet @Nenana_Nena @___Kathyd___ @ vranac147 @ Petar_1 @dbtoncic @wiznews @SerbianInfidel @SavagexLux @papalinac @Payax not to get angry and avoid even allergy drops and headache pills,9,0,Montenegro,0.1285,
172,hey check out my cock,2,0,Montenegro,-0.1531,
173,The protocol says Newlyweds. 🤣,0,0,Montenegro,0.0,
174,"If a guy ever mentions to you to pay the bill in half, first with your head, that is. forehead into his nose and then knee into his crotch and don't forget to spit on him !!! https://t.co/W1o9pf2iSy",2,0,Montenegro,0.2828,https://t.co/W1o9pf2iSy
175,https://t.co/6YCHQg7beo,0,0,Sveti Stefan Paradise (Forest & Sea),0.0,https://t.co/6YCHQg7beo
176,"@VujkeMne Well, if you look at it mathematically, they only need to increase their own official salaries a little more, and here's the average who",1,0,Montenegro,0.5267,
177,And only Chivas.😂 https://t.co/ko4zDyHlQN,1,0,Montenegro,0.0,https://t.co/ko4zDyHlQN
178,I'm at Mogren 2 in Budva https://t.co/gCNtohoXXC https://t.co/ZJUuOnAhJm,1,0,Montenegro,0.0,https://t.co/gCNtohoXXC
179,@ gro3ny Let them say how they will do it. Let them not lie.,1,0,Montenegro,0.0,
180,"@ Elvis09022936 That's why they are you regularly, see you https://t.co/1usnPVPkZv",0,0,Montenegro,0.0,https://t.co/1usnPVPkZv
181,@UnculturedNFT Crazy ....,0,0,Montenegro,-0.34,
182,What I missed ... https://t.co/BGnl16fncd,3,0,Montenegro,-0.296,https://t.co/BGnl16fncd
183,@Boris_sportske @gjesic Tell the man that you spoke at Nova energija 2015 at my invitation. Not to live in delusion. I did not organize blogomania :),0,0,Montenegro,-0.357,
184,@Sol_Killer007 @artofmob @kljo_ve @heavenland_io @HardHatsMystery,0,0,Montenegro,0.0,
185,@gjesic About him in a report from Prhovo in a few weeks :),1,0,Montenegro,0.4588,
186,🤵‍♂️👰‍♀️ https://t.co/vELzwcGm3F,4,0,Montenegro,0.0,https://t.co/vELzwcGm3F
187,Let Jack get off more! @JakovMilatovic https://t.co/3r1IQzyQCr,0,0,Montenegro,0.0,https://t.co/3r1IQzyQCr
188,I can't wait for lunch,2,0,Montenegro,0.0,
189,@FrauElza88 E to to 🤣🤣🤣🤣🤣,1,0,Montenegro,0.0,
190,"And how did you come to be?
I was planted in a pot",6,0,Montenegro,0.0,
191,@TravelwitHelen Gemini / Sagittarius,0,0,Montenegro,0.0,
192,@RadosaWrbica Like a heron,2,0,Montenegro,0.3818,
193,@SolanaNftFinder @yeahtigers @TheOrcsNFT @neo_hunters @MidnightPanthrs @Wobblebug @BunniesNHomies https://t.co/Xhkvk7cqTu,0,0,Montenegro,0.0,https://t.co/Xhkvk7cqTu
194,"Can you explain how you intend to do that?
Give us a plan, give us something concrete, and leave populism in its four walls. https://t.co/E3gYk1Pvr4",2,0,Montenegro,-0.0516,https://t.co/E3gYk1Pvr4
195,@Mosimisemac Program part: Secular character and respect for centuries of statehood 🇲🇪. That is the greatest absurdity of all. https://t.co/dXXOB86IXw,3,0,Montenegro,0.8074,https://t.co/dXXOB86IXw
196,"A good joke, in the program values ​​inscribed advocacy of a secular character and respect for centuries of statehood 🇲🇪

You had opportunities for both so you didn’t show much. https://t.co/sLlF89efgE https://t.co/MqUmBxSskg",5,1,Montenegro,0.91,https://t.co/sLlF89efgE
197,"A very dangerous Budva criminal group, which controls all state services in the Municipality of Budva, from the police to the Municipality, ...
What is their influence on the Podgorica Police Administration?
Their job is exclusively what they are ordered to do, and that has been going on for more than 30 years. Once DPS, and today DF! https://t.co/twBGHLdxEd",0,0,Garden Cafe,-0.81,https://t.co/twBGHLdxEd
198,"@ FrauElza88 Well, it's nothing passionate, she just needed to say it a little differently 🤣🤣🤣🤣👏👏👏",1,0,Montenegro,-0.1719,
199,"Montenegrins, we are in trouble. https://t.co/jlWiQYVTnE",2,0,Montenegro,-0.4019,https://t.co/jlWiQYVTnE
